,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
726,600050.SH,20210104,4.28,4.38,4.28,4.33,4.46,-0.13,-2.9148,3084051.72,1331107.796
725,600050.SH,20210105,4.28,4.53,4.23,4.29,4.33,-0.04,-0.9238,5103491.03,2234459.231
724,600050.SH,20210106,4.34,4.45,4.32,4.39,4.29,0.1,2.331,3341235.92,1464793.669
723,600050.SH,20210107,4.3,4.35,4.26,4.28,4.39,-0.11,-2.5057,2540993.26,1091171.607
722,600050.SH,20210108,4.23,4.36,4.19,4.3,4.28,0.02,0.4673,2294954.52,982789.495
721,600050.SH,20210111,4.34,4.46,4.31,4.39,4.3,0.09,2.093,2791238.17,1222994.096
720,600050.SH,20210112,4.36,4.45,4.34,4.45,4.39,0.06,1.3667,1991037.66,875957.411
719,600050.SH,20210113,4.43,4.68,4.43,4.63,4.45,0.18,4.0449,4080112.56,1867773.873
718,600050.SH,20210114,4.59,4.75,4.57,4.67,4.63,0.04,0.8639,3169564.3,1482474.241
717,600050.SH,20210115,4.65,4.71,4.57,4.63,4.67,-0.04,-0.8565,2085697.46,964461.769
716,600050.SH,20210118,4.62,4.66,4.58,4.59,4.63,-0.04,-0.8639,1686157.54,777474.56
715,600050.SH,20210119,4.59,4.65,4.52,4.54,4.59,-0.05,-1.0893,1551450.43,710151.174
714,600050.SH,20210120,4.54,4.56,4.42,4.46,4.54,-0.08,-1.7621,2011751.67,901976.53
713,600050.SH,20210121,4.48,4.49,4.41,4.43,4.46,-0.03,-0.6726,1639230.37,726768.875
712,600050.SH,20210122,4.41,4.42,4.32,4.34,4.43,-0.09,-2.0316,1524913.85,662822.941
711,600050.SH,20210125,4.33,4.33,4.27,4.28,4.34,-0.06,-1.3825,1230286.69,527990.088
710,600050.SH,20210126,4.25,4.37,4.24,4.35,4.28,0.07,1.6355,1346919.66,580856.786
709,600050.SH,20210127,4.33,4.37,4.27,4.32,4.35,-0.03,-0.6897,939228.93,406167.814
708,600050.SH,20210128,4.29,4.3,4.21,4.24,4.32,-0.08,-1.8519,1067763.21,454394.054
707,600050.SH,20210129,4.24,4.26,4.18,4.19,4.24,-0.05,-1.1792,894951.01,376566.783
706,600050.SH,20210201,4.19,4.22,4.14,4.18,4.19,-0.01,-0.2387,750078.84,313054.431
705,600050.SH,20210202,4.18,4.24,4.16,4.19,4.18,0.01,0.2392,674862.98,283540.414
704,600050.SH,20210203,4.19,4.2,4.12,4.13,4.19,-0.06,-1.432,810768.31,335753.632
703,600050.SH,20210204,4.11,4.12,4.01,4.03,4.13,-0.1,-2.4213,1055873.88,426731.984
702,600050.SH,20210205,4.03,4.06,4.01,4.03,4.03,0,0,629443.25,253877.178
701,600050.SH,20210208,4.05,4.09,4.02,4.06,4.03,0.03,0.7444,661022.96,267864.866
700,600050.SH,20210209,4.06,4.1,4.03,4.09,4.06,0.03,0.7389,942616.22,382556.239
699,600050.SH,20210210,4.07,4.1,4.06,4.09,4.09,0,0,765954,312930.587
698,600050.SH,20210218,4.17,4.26,4.12,4.22,4.09,0.13,3.1785,1575187.69,661942.737
697,600050.SH,20210219,4.21,4.39,4.19,4.39,4.22,0.17,4.0284,1740878.66,749490.851
696,600050.SH,20210222,4.43,4.55,4.4,4.48,4.39,0.09,2.0501,3372351.95,1513508.674
695,600050.SH,20210223,4.42,4.48,4.37,4.38,4.48,-0.1,-2.2321,1814946.9,804650.655
694,600050.SH,20210224,4.4,4.45,4.32,4.36,4.38,-0.02,-0.4566,1138377.22,498572.292
693,600050.SH,20210225,4.38,4.44,4.36,4.41,4.36,0.05,1.1468,1059341.47,467008.181
692,600050.SH,20210226,4.35,4.4,4.32,4.33,4.41,-0.08,-1.8141,996227.65,433334.028
691,600050.SH,20210301,4.34,4.5,4.31,4.48,4.33,0.15,3.4642,1704651.81,753691.777
690,600050.SH,20210302,4.46,4.46,4.37,4.38,4.48,-0.1,-2.2321,1104227.4,486824.664
689,600050.SH,20210303,4.37,4.47,4.36,4.44,4.38,0.06,1.3699,880977.77,390807.667
688,600050.SH,20210304,4.41,4.46,4.39,4.41,4.44,-0.03,-0.6757,1006736.08,444476.709
687,600050.SH,20210305,4.37,4.45,4.35,4.43,4.41,0.02,0.4535,681873.59,300575.049
686,600050.SH,20210308,4.44,4.56,4.44,4.5,4.43,0.07,1.5801,2365134.11,1069526.582
685,600050.SH,20210309,4.49,4.52,4.32,4.4,4.5,-0.1,-2.2222,1596351.02,705518.665
684,600050.SH,20210310,4.49,4.49,4.36,4.38,4.4,-0.02,-0.4545,887742.13,391357.659
683,600050.SH,20210311,4.37,4.42,4.35,4.42,4.38,0.04,0.9132,958597.92,420633.933
682,600050.SH,20210312,4.5,4.54,4.45,4.48,4.42,0.06,1.3575,1713516.94,769352.622
681,600050.SH,20210315,4.47,4.57,4.42,4.54,4.48,0.06,1.3393,1647795.76,744057.381
680,600050.SH,20210316,4.53,4.57,4.49,4.57,4.54,0.03,0.6608,1341395.43,608853.256
679,600050.SH,20210317,4.58,4.6,4.5,4.5,4.57,-0.07,-1.5317,1183943.18,537468.987
678,600050.SH,20210318,4.5,4.52,4.46,4.49,4.5,-0.01,-0.2222,901243.27,404038.153
677,600050.SH,20210319,4.45,4.45,4.36,4.37,4.49,-0.12,-2.6726,1204930,530486.728
676,600050.SH,20210322,4.37,4.41,4.35,4.39,4.37,0.02,0.4577,812845.01,356399.538
675,600050.SH,20210323,4.4,4.4,4.29,4.3,4.39,-0.09,-2.0501,1150143.76,497857.474
674,600050.SH,20210324,4.3,4.31,4.22,4.23,4.3,-0.07,-1.6279,1016836.3,433116.933
673,600050.SH,20210325,4.22,4.26,4.21,4.23,4.23,0,0,636461.37,269863.584
672,600050.SH,20210326,4.23,4.26,4.23,4.25,4.23,0.02,0.4728,622561.37,264460.146
671,600050.SH,20210329,4.25,4.26,4.22,4.24,4.25,-0.01,-0.2353,538171.18,228192.248
670,600050.SH,20210330,4.23,4.24,4.2,4.23,4.24,-0.01,-0.2358,596413,251688.002
