,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
726,601318.SH,20210104,86.91,86.95,84.1,85.18,86.98,-1.8,-2.0694,1036431.04,8814286.886
725,601318.SH,20210105,84.5,84.5,82.85,84.27,85.18,-0.91,-1.0683,1054786.27,8795809.652
724,601318.SH,20210106,84.29,85.74,83.55,85.74,84.27,1.47,1.7444,937598.48,7950362.263
723,601318.SH,20210107,85.87,86.76,84.3,86.26,85.74,0.52,0.6065,1069687.24,9137580.589
722,601318.SH,20210108,86.22,87.26,85.21,86.1,86.26,-0.16,-0.1855,1169367.95,10069057.41
721,601318.SH,20210111,86.2,86.6,84,84.03,86.1,-2.07,-2.4042,1098602.34,9329271.307
720,601318.SH,20210112,83.88,87.82,83.33,87.82,84.03,3.79,4.5103,1467556.09,12534640.5
719,601318.SH,20210113,88.8,89.28,86.83,87.54,87.82,-0.28,-0.3188,1390943.39,12223230.67
718,601318.SH,20210114,88.4,88.52,84.88,85.27,87.54,-2.27,-2.5931,1379273.8,11920236.04
717,601318.SH,20210115,85.94,88.65,85.27,86.9,85.27,1.63,1.9116,1587085.01,13814609.04
716,601318.SH,20210118,87,87.65,85.3,87.2,86.9,0.3,0.3452,1162419.91,10058906.4
715,601318.SH,20210119,87.58,88.15,86.04,86.8,87.2,-0.4,-0.4587,1103328.31,9590457.42
714,601318.SH,20210120,87.12,87.33,84.91,85.2,86.8,-1.6,-1.8433,1319775.53,11316059.44
713,601318.SH,20210121,85.36,85.41,83.8,84.44,85.2,-0.76,-0.892,1393055.4,11761468.22
712,601318.SH,20210122,85,85.15,83.52,83.8,84.44,-0.64,-0.7579,1162752.48,9781081.769
711,601318.SH,20210125,83.7,84.88,82.58,84.88,83.8,1.08,1.2888,1279801.18,10711676.9
710,601318.SH,20210126,84.5,84.88,82.88,83,84.88,-1.88,-2.2149,1051397.41,8787960.59
709,601318.SH,20210127,82.98,83.91,82.58,83.04,83,0.04,0.0482,682737.75,5679886.869
708,601318.SH,20210128,82.2,82.58,80.65,80.92,83.04,-2.12,-2.553,1061087.31,8642469.57
707,601318.SH,20210129,80.9,81.44,78.5,79.08,80.92,-1.84,-2.2739,1269800.32,10098743.88
706,601318.SH,20210201,79.1,79.74,78.37,79.27,79.08,0.19,0.2403,724901.44,5729483.192
705,601318.SH,20210202,79.28,79.45,77.95,78.18,79.27,-1.09,-1.375,988364.47,7742175.159
704,601318.SH,20210203,77.74,77.74,75.3,76.54,78.18,-1.64,-2.0977,1343842.98,10255482.63
703,601318.SH,20210204,78,80.32,77.7,79.62,76.54,3.08,4.024,1416547.71,11200715.09
702,601318.SH,20210205,80,80.28,78.61,79.72,79.62,0.1,0.1256,845572.25,6724535.241
701,601318.SH,20210208,79.73,80.43,78.28,78.57,79.72,-1.15,-1.4425,796546.99,6286929.303
700,601318.SH,20210209,78.56,78.56,76.8,78.13,78.57,-0.44,-0.56,914121.87,7082935.953
699,601318.SH,20210210,77.9,79.81,77.49,79.25,78.13,1.12,1.4335,919686.74,7280622.422
698,601318.SH,20210218,81.5,82.86,80.89,82.38,79.25,3.13,3.9495,1466782.05,12007277.01
697,601318.SH,20210219,82,84.56,81.68,84.2,82.38,1.82,2.2093,1240617.62,10401612.53
696,601318.SH,20210222,84.25,85.29,82.58,83,84.2,-1.2,-1.4252,1130341.1,9477375.165
695,601318.SH,20210223,82.52,85.19,82.5,84.32,83,1.32,1.5904,1016600.45,8580570.535
694,601318.SH,20210224,83.5,85.76,82.5,83.78,84.32,-0.54,-0.6404,1173554.82,9899984.125
693,601318.SH,20210225,84.52,88.28,83.35,87.14,83.78,3.36,4.0105,1897489.55,16396558.9
692,601318.SH,20210226,85.8,87.13,85.18,85.18,87.14,-1.96,-2.2493,1180455.13,10161431.93
691,601318.SH,20210301,86,86.38,83.84,84.84,85.18,-0.34,-0.3992,823008.01,6965448.429
690,601318.SH,20210302,84.84,84.95,82.6,83.23,84.84,-1.61,-1.8977,852273.95,7125570.282
689,601318.SH,20210303,82.7,86.94,82.63,86.75,83.23,3.52,4.2292,1166971.47,10011295.96
688,601318.SH,20210304,86,87.45,85.8,86.3,86.75,-0.45,-0.5187,949745.99,8227101.595
687,601318.SH,20210305,85.49,86.29,83.34,84.5,86.3,-1.8,-2.0857,814176.03,6869464.666
686,601318.SH,20210308,85.2,87.78,84.75,84.95,84.5,0.45,0.5325,1050356.53,9048690.307
685,601318.SH,20210309,85.5,86.26,83.8,84.05,84.95,-0.9,-1.0594,982174.95,8338463.778
684,601318.SH,20210310,84.62,84.63,83.12,83.28,84.05,-0.77,-0.9161,648001.35,5431067.986
