,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
726,600018.SH,20210104,4.59,4.69,4.55,4.69,4.57,0.12,2.6258,603490.71,279294.936
725,600018.SH,20210105,4.68,4.76,4.61,4.69,4.69,0,0,781839.65,366702.449
724,600018.SH,20210106,4.69,4.7,4.59,4.66,4.69,-0.03,-0.6397,481113.6,223174.5
723,600018.SH,20210107,4.63,4.72,4.58,4.64,4.66,-0.02,-0.4292,423493.1,196603.067
722,600018.SH,20210108,4.62,4.84,4.59,4.79,4.64,0.15,3.2328,902794.07,427455.412
721,600018.SH,20210111,4.85,4.85,4.64,4.67,4.79,-0.12,-2.5052,688388.28,325888.156
720,600018.SH,20210112,4.63,4.68,4.58,4.67,4.67,0,0,446442.34,206330.716
719,600018.SH,20210113,4.63,4.83,4.58,4.76,4.67,0.09,1.9272,795329.08,374049.503
718,600018.SH,20210114,4.73,5.1,4.71,4.99,4.76,0.23,4.8319,1592462.58,787078.521
717,600018.SH,20210115,4.99,4.99,4.8,4.84,4.99,-0.15,-3.006,992987.22,485188.709
716,600018.SH,20210118,4.81,4.91,4.77,4.85,4.84,0.01,0.2066,602997.47,292396.215
715,600018.SH,20210119,4.86,4.88,4.69,4.72,4.85,-0.13,-2.6804,662041.54,314299.879
714,600018.SH,20210120,4.69,4.72,4.64,4.68,4.72,-0.04,-0.8475,453876.7,212187.059
713,600018.SH,20210121,4.66,4.7,4.61,4.68,4.68,0,0,394476.2,184055.887
712,600018.SH,20210122,4.68,4.68,4.58,4.58,4.68,-0.1,-2.1368,390444.47,180040.477
711,600018.SH,20210125,4.6,4.6,4.5,4.52,4.58,-0.06,-1.31,373346.62,169228.011
710,600018.SH,20210126,4.53,4.56,4.48,4.49,4.52,-0.03,-0.6637,281818.94,127147.283
709,600018.SH,20210127,4.49,4.56,4.48,4.52,4.49,0.03,0.6682,218850.02,98998.084
708,600018.SH,20210128,4.5,4.5,4.4,4.41,4.52,-0.11,-2.4336,352144.78,156373.755
707,600018.SH,20210129,4.42,4.45,4.38,4.41,4.41,0,0,250400.43,110433.051
706,600018.SH,20210201,4.41,4.45,4.38,4.43,4.41,0.02,0.4535,198988.48,87715.809
705,600018.SH,20210202,4.44,4.56,4.44,4.52,4.43,0.09,2.0316,303144.4,136984.51
704,600018.SH,20210203,4.5,4.52,4.42,4.43,4.52,-0.09,-1.9912,242172.61,107799.069
703,600018.SH,20210204,4.44,4.44,4.25,4.33,4.43,-0.1,-2.2573,381233.78,164629.78
702,600018.SH,20210205,4.32,4.37,4.27,4.3,4.33,-0.03,-0.6928,181155.31,78096.627
701,600018.SH,20210208,4.3,4.36,4.29,4.36,4.3,0.06,1.3953,153136.89,66406.174
700,600018.SH,20210209,4.34,4.41,4.34,4.4,4.36,0.04,0.9174,211442.32,92593.654
