,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
726,601398.SH,20210104,4.97,5.01,4.95,5.01,4.99,0.02,0.4008,3539511.77,1762309.487
725,601398.SH,20210105,4.99,4.99,4.94,4.97,5.01,-0.04,-0.7984,3710103.7,1839470.542
724,601398.SH,20210106,4.96,4.98,4.95,4.97,4.97,0,0,3463183.59,1717383.498
723,601398.SH,20210107,4.97,5,4.95,5,4.97,0.03,0.6036,3190474,1587574.808
722,601398.SH,20210108,5,5.03,4.98,5,5,0,0,3422029.83,1710555.285
721,601398.SH,20210111,5,5.04,4.98,4.99,5,-0.01,-0.2,4956515,2483547.36
720,601398.SH,20210112,4.99,5.02,4.96,5.02,4.99,0.03,0.6012,3504956.97,1745570.165
719,601398.SH,20210113,5.03,5.06,5,5.06,5.02,0.04,0.7968,4046442.02,2037164.963
718,601398.SH,20210114,5.05,5.15,5.04,5.08,5.06,0.02,0.3953,3884095.48,1975738.477
717,601398.SH,20210115,5.1,5.26,5.1,5.15,5.08,0.07,1.378,7006634.1,3629241.419
716,601398.SH,20210118,5.13,5.18,5.08,5.14,5.15,-0.01,-0.1942,3981897.84,2039374.953
715,601398.SH,20210119,5.14,5.22,5.1,5.2,5.14,0.06,1.1673,4330690.19,2239901.452
714,601398.SH,20210120,5.18,5.25,5.13,5.15,5.2,-0.05,-0.9615,3145664.69,1629660.426
713,601398.SH,20210121,5.16,5.17,5.1,5.13,5.15,-0.02,-0.3883,2456775.13,1259494.67
712,601398.SH,20210122,5.12,5.12,5.03,5.04,5.13,-0.09,-1.7544,2774286.48,1402382.795
711,601398.SH,20210125,5.03,5.05,4.99,5.05,5.04,0.01,0.1984,2190551.8,1097970.398
710,601398.SH,20210126,5.03,5.07,5.01,5.03,5.05,-0.02,-0.396,2103793.85,1060814.307
709,601398.SH,20210127,5.04,5.15,5.03,5.07,5.03,0.04,0.7952,3709866.33,1891316.03
708,601398.SH,20210128,5.05,5.07,5.01,5.03,5.07,-0.04,-0.789,2850794.92,1432841.334
707,601398.SH,20210129,5.03,5.12,5.02,5.09,5.03,0.06,1.1928,4111437.04,2088594.441
706,601398.SH,20210201,5.08,5.15,5.05,5.14,5.09,0.05,0.9823,3813222.01,1949170.573
705,601398.SH,20210202,5.14,5.18,5.08,5.09,5.14,-0.05,-0.9728,2599985.88,1334133.657
704,601398.SH,20210203,5.09,5.12,5.03,5.04,5.09,-0.05,-0.9823,3375579.15,1711432.806
703,601398.SH,20210204,5.04,5.12,5.03,5.07,5.04,0.03,0.5952,2524440.08,1280634.53
702,601398.SH,20210205,5.07,5.21,5.06,5.18,5.07,0.11,2.1696,5937442.34,3063814.604
701,601398.SH,20210208,5.18,5.2,5.12,5.16,5.18,-0.02,-0.3861,3671269.32,1896286.395
700,601398.SH,20210209,5.14,5.15,5.11,5.15,5.16,-0.01,-0.1938,2782988.45,1427909.673
699,601398.SH,20210210,5.24,5.37,5.21,5.25,5.15,0.1,1.9417,6647042.24,3503636.815
698,601398.SH,20210218,5.33,5.33,5.22,5.24,5.25,-0.01,-0.1905,3284009.33,1729904.261
697,601398.SH,20210219,5.22,5.3,5.21,5.24,5.24,0,0,2424131.24,1272825.16
696,601398.SH,20210222,5.25,5.41,5.24,5.37,5.24,0.13,2.4809,6020820.16,3210856.211
695,601398.SH,20210223,5.35,5.45,5.32,5.38,5.37,0.01,0.1862,4671505.23,2515406.549
694,601398.SH,20210224,5.37,5.42,5.24,5.3,5.38,-0.08,-1.487,3850657.47,2050842.778
693,601398.SH,20210225,5.29,5.48,5.28,5.44,5.3,0.14,2.6415,5097002.17,2755175.018
692,601398.SH,20210226,5.39,5.49,5.35,5.37,5.44,-0.07,-1.2868,4351701.21,2353185.888
691,601398.SH,20210301,5.36,5.42,5.32,5.34,5.37,-0.03,-0.5587,2406633.15,1289476.168
690,601398.SH,20210302,5.35,5.35,5.24,5.29,5.34,-0.05,-0.9363,2500312.65,1322171.845
689,601398.SH,20210303,5.28,5.48,5.26,5.45,5.29,0.16,3.0246,4469111.21,2420613.521
688,601398.SH,20210304,5.43,5.51,5.41,5.45,5.45,0,0,3734192.53,2041014.989
687,601398.SH,20210305,5.43,5.59,5.37,5.57,5.45,0.12,2.2018,4787743.56,2629997.848
686,601398.SH,20210308,5.58,5.61,5.51,5.53,5.57,-0.04,-0.7181,4291683.05,2390324.693
685,601398.SH,20210309,5.57,5.63,5.43,5.46,5.53,-0.07,-1.2658,4663950.21,2577277.082
684,601398.SH,20210310,5.44,5.46,5.35,5.4,5.46,-0.06,-1.0989,3067843.16,1658235.909
683,601398.SH,20210311,5.45,5.54,5.43,5.48,5.4,0.08,1.4815,2824228.15,1547729.634
682,601398.SH,20210312,5.47,5.5,5.43,5.44,5.48,-0.04,-0.7299,1848416.36,1009519.475
681,601398.SH,20210315,5.45,5.58,5.42,5.55,5.44,0.11,2.0221,3037976.06,1680121.698
680,601398.SH,20210316,5.56,5.63,5.54,5.6,5.55,0.05,0.9009,2730799.94,1529009.421
679,601398.SH,20210317,5.58,5.6,5.48,5.53,5.6,-0.07,-1.25,2037134.43,1125314.257
678,601398.SH,20210318,5.52,5.54,5.46,5.48,5.53,-0.05,-0.9042,2245441.99,1232892.978
677,601398.SH,20210319,5.49,5.5,5.32,5.36,5.48,-0.12,-2.1898,3325305.19,1790956.578
676,601398.SH,20210322,5.32,5.45,5.32,5.42,5.36,0.06,1.1194,2325313.4,1256741.319
675,601398.SH,20210323,5.4,5.5,5.35,5.4,5.42,-0.02,-0.369,3259731.3,1762122.172
674,601398.SH,20210324,5.37,5.43,5.33,5.41,5.4,0.01,0.1852,1899836.67,1023433.745
673,601398.SH,20210325,5.41,5.46,5.35,5.36,5.41,-0.05,-0.9242,2073948.17,1119656.596
672,601398.SH,20210326,5.37,5.38,5.3,5.35,5.36,-0.01,-0.1866,2471983.68,1318532.528
671,601398.SH,20210329,5.37,5.47,5.33,5.46,5.35,0.11,2.0561,3479499.8,1883572.374
670,601398.SH,20210330,5.46,5.48,5.43,5.48,5.46,0.02,0.3663,1932973.81,1055760.163
669,601398.SH,20210331,5.47,5.55,5.44,5.54,5.48,0.06,1.0949,2424348.67,1333971.679
668,601398.SH,20210401,5.51,5.54,5.47,5.5,5.54,-0.04,-0.722,1324761.54,729322.831
667,601398.SH,20210402,5.5,5.51,5.4,5.42,5.5,-0.08,-1.4545,1847807.4,1004165.175
666,601398.SH,20210406,5.42,5.43,5.37,5.42,5.42,0,0,1228942.35,663506.407
665,601398.SH,20210407,5.42,5.46,5.4,5.45,5.42,0.03,0.5535,1756961.99,954364.771
664,601398.SH,20210408,5.46,5.47,5.41,5.44,5.45,-0.01,-0.1835,1239713.65,673843.054
663,601398.SH,20210409,5.44,5.44,5.4,5.42,5.44,-0.02,-0.3676,1311275.92,710198.881
662,601398.SH,20210412,5.42,5.5,5.39,5.48,5.42,0.06,1.107,2196348.06,1197623.267
