,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
726,600015.SH,20210104,6.22,6.24,6.17,6.21,6.25,-0.04,-0.64,264377.43,164027.791
725,600015.SH,20210105,6.19,6.29,6.15,6.26,6.21,0.05,0.8052,313293.63,194585.331
724,600015.SH,20210106,6.25,6.3,6.22,6.27,6.26,0.01,0.1597,271605.51,169912.525
723,600015.SH,20210107,6.27,6.3,6.17,6.24,6.27,-0.03,-0.4785,253980.41,158152.058
722,600015.SH,20210108,6.24,6.28,6.21,6.25,6.24,0.01,0.1603,207393.51,129474.262
721,600015.SH,20210111,6.23,6.3,6.13,6.17,6.25,-0.08,-1.28,370002.71,230183.171
720,600015.SH,20210112,6.16,6.19,6.04,6.16,6.17,-0.01,-0.1621,499545.26,305286.633
719,600015.SH,20210113,6.14,6.18,6.06,6.16,6.16,0,0,299852.69,183549.194
718,600015.SH,20210114,6.15,6.24,6.13,6.17,6.16,0.01,0.1623,352827.79,218091.016
717,600015.SH,20210115,6.2,6.37,6.19,6.23,6.17,0.06,0.9724,586474.52,368326.157
716,600015.SH,20210118,6.25,6.28,6.19,6.25,6.23,0.02,0.321,373508.91,233159.546
715,600015.SH,20210119,6.26,6.33,6.21,6.31,6.25,0.06,0.96,346367.34,217440.2
714,600015.SH,20210120,6.29,6.34,6.22,6.24,6.31,-0.07,-1.1094,298605.4,186920.666
713,600015.SH,20210121,6.25,6.27,6.21,6.23,6.24,-0.01,-0.1603,255854.43,159658.262
712,600015.SH,20210122,6.23,6.23,6.09,6.11,6.23,-0.12,-1.9262,409492.92,251035.333
711,600015.SH,20210125,6.11,6.12,6.06,6.1,6.11,-0.01,-0.1637,257178.8,156469.023
710,600015.SH,20210126,6.09,6.14,6.06,6.09,6.1,-0.01,-0.1639,226737.37,138148.129
709,600015.SH,20210127,6.08,6.17,6.08,6.09,6.09,0,0,256848.18,157226.491
708,600015.SH,20210128,6.07,6.08,6.04,6.07,6.09,-0.02,-0.3284,288859.47,175144.145
707,600015.SH,20210129,6.08,6.16,6.05,6.1,6.07,0.03,0.4942,380012.78,232196.261
706,600015.SH,20210201,6.1,6.4,6.08,6.36,6.1,0.26,4.2623,903590.63,566562.883
705,600015.SH,20210202,6.31,6.51,6.31,6.38,6.36,0.02,0.3145,1067073.39,684663.245
704,600015.SH,20210203,6.37,6.48,6.32,6.41,6.38,0.03,0.4702,643667.8,412474.627
703,600015.SH,20210204,6.38,6.56,6.37,6.42,6.41,0.01,0.156,956461.53,617060.983
702,600015.SH,20210205,6.41,6.57,6.4,6.54,6.42,0.12,1.8692,974188.59,633933.954
701,600015.SH,20210208,6.51,6.54,6.4,6.45,6.54,-0.09,-1.3761,774880.19,500680.676
700,600015.SH,20210209,6.41,6.45,6.32,6.4,6.45,-0.05,-0.7752,616745.46,392359.662
699,600015.SH,20210210,6.38,6.45,6.29,6.32,6.4,-0.08,-1.25,599501.23,381090.581
698,600015.SH,20210218,6.37,6.42,6.31,6.33,6.32,0.01,0.1582,802214.97,510108.736
697,600015.SH,20210219,6.33,6.4,6.3,6.36,6.33,0.03,0.4739,764539.38,486272.718
696,600015.SH,20210222,6.39,6.49,6.35,6.37,6.36,0.01,0.1572,1012003.77,647511.331
695,600015.SH,20210223,6.35,6.43,6.31,6.33,6.37,-0.04,-0.6279,1127315.21,718351.203
694,600015.SH,20210224,6.33,6.36,6.22,6.25,6.33,-0.08,-1.2638,886857.49,558207.485
693,600015.SH,20210225,6.27,6.37,6.25,6.35,6.25,0.1,1.6,795469.15,502737.493
692,600015.SH,20210226,6.3,6.35,6.24,6.24,6.35,-0.11,-1.7323,561884.59,352937.653
691,600015.SH,20210301,6.26,6.28,6.22,6.25,6.24,0.01,0.1603,474761.02,296577.413
690,600015.SH,20210302,6.26,6.28,6.19,6.21,6.25,-0.04,-0.64,481774.44,300172.072
689,600015.SH,20210303,6.25,6.41,6.24,6.39,6.21,0.18,2.8986,770474.21,488266.059
688,600015.SH,20210304,6.35,6.42,6.34,6.37,6.39,-0.02,-0.313,592876.21,378512.678
