,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
726,600000.SH,20210104,9.64,9.73,9.55,9.69,9.68,0.01,0.1033,629069.39,606364.959
725,600000.SH,20210105,9.68,9.68,9.52,9.68,9.69,-0.01,-0.1032,538591.77,517135.737
724,600000.SH,20210106,9.62,9.83,9.62,9.82,9.68,0.14,1.4463,618813.21,604071.11
723,600000.SH,20210107,9.83,9.93,9.66,9.81,9.82,-0.01,-0.1018,570904.42,557051.92
722,600000.SH,20210108,9.83,9.9,9.73,9.83,9.81,0.02,0.2039,558014.55,547035.205
721,600000.SH,20210111,9.83,9.94,9.68,9.69,9.83,-0.14,-1.4242,759840.56,745359.165
720,600000.SH,20210112,9.7,9.79,9.58,9.78,9.69,0.09,0.9288,567328.78,548277.788
719,600000.SH,20210113,9.75,9.88,9.72,9.84,9.78,0.06,0.6135,571451.73,560579.198
718,600000.SH,20210114,9.83,9.96,9.76,9.87,9.84,0.03,0.3049,553385.65,545908.487
717,600000.SH,20210115,9.98,10.23,9.92,9.92,9.87,0.05,0.5066,1430676.03,1440725.952
716,600000.SH,20210118,9.92,10.12,9.87,10.08,9.92,0.16,1.6129,963894.98,962800.689
715,600000.SH,20210119,10.07,10.22,9.98,10.16,10.08,0.08,0.7937,828161.8,837479.675
714,600000.SH,20210120,10.13,10.18,9.96,9.98,10.16,-0.18,-1.7717,666089.13,669394.442
713,600000.SH,20210121,9.99,10.07,9.93,9.97,9.98,-0.01,-0.1002,536229.07,536180.004
712,600000.SH,20210122,9.96,9.97,9.76,9.79,9.97,-0.18,-1.8054,618797.85,607707.949
711,600000.SH,20210125,9.77,9.78,9.67,9.72,9.79,-0.07,-0.715,517056.48,501372.368
710,600000.SH,20210126,9.69,9.78,9.66,9.68,9.72,-0.04,-0.4115,398776.11,386930.899
709,600000.SH,20210127,9.67,9.88,9.66,9.73,9.68,0.05,0.5165,551744.57,539658.292
708,600000.SH,20210128,9.73,9.74,9.61,9.66,9.73,-0.07,-0.7194,523609.24,506059.207
707,600000.SH,20210129,9.69,10.13,9.65,9.96,9.66,0.3,3.1056,1152574.82,1142597.659
706,600000.SH,20210201,9.94,10.48,9.9,10.44,9.96,0.48,4.8193,1818837.88,1867280.983
705,600000.SH,20210202,10.35,10.47,10.15,10.22,10.44,-0.22,-2.1073,1314039.7,1349638.625
704,600000.SH,20210203,10.19,10.43,10.06,10.26,10.22,0.04,0.3914,1311507.45,1346692.05
703,600000.SH,20210204,10.21,10.41,10.12,10.28,10.26,0.02,0.1949,920164.5,944124.558
702,600000.SH,20210205,10.28,10.82,10.25,10.72,10.28,0.44,4.2802,1955061.62,2078645.791
701,600000.SH,20210208,10.71,10.81,10.51,10.72,10.72,0,0,1370895.06,1467791.36
700,600000.SH,20210209,10.7,10.74,10.54,10.68,10.72,-0.04,-0.3731,998719.98,1061301.527
699,600000.SH,20210210,10.67,10.85,10.56,10.69,10.68,0.01,0.0936,1050922.41,1123961.356
698,600000.SH,20210218,10.8,11.02,10.74,10.83,10.69,0.14,1.3096,1433979.23,1558504.811
697,600000.SH,20210219,10.83,11.12,10.77,10.97,10.83,0.14,1.2927,1229263,1351290.391
696,600000.SH,20210222,10.92,10.95,10.7,10.71,10.97,-0.26,-2.3701,1273794.14,1373533.382
695,600000.SH,20210223,10.71,10.99,10.71,10.78,10.71,0.07,0.6536,933277.86,1010901.316
694,600000.SH,20210224,10.81,10.89,10.55,10.6,10.78,-0.18,-1.6698,977839.99,1047470.279
