Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,231.250000,231.250000,223.669998,226.660004,205.987137,3088200
2021-01-05,226.940002,228.899994,224.350006,227.759995,206.986786,2494000
2021-01-06,225.000000,233.529999,225.000000,233.250000,211.976059,3754800
2021-01-07,231.860001,235.369995,231.470001,234.020004,212.675827,2647800
2021-01-08,235.529999,238.860001,235.100006,238.490005,216.738159,2511100
2021-01-11,240.000000,240.350006,234.429993,237.570007,215.902054,2600500
2021-01-12,237.119995,238.779999,235.350006,236.589996,215.011444,1771500
2021-01-13,235.990005,238.500000,235.220001,237.740005,216.056580,1412300
2021-01-14,236.500000,243.490005,235.679993,241.660004,219.619034,2594000
2021-01-15,241.179993,246.839996,240.020004,245.490005,223.099686,2855200
2021-01-19,246.500000,249.000000,246.380005,248.270004,225.626144,2172900
2021-01-20,247.419998,253.350006,246.119995,252.360001,229.343094,2768200
2021-01-21,252.000000,252.729996,249.520004,252.029999,229.043213,2215900
2021-01-22,252.259995,255.229996,250.559998,253.500000,230.379120,1866600
2021-01-25,252.050003,257.109985,251.850006,257.100006,233.650787,1830700
2021-01-26,256.589996,259.070007,254.860001,258.600006,235.014023,2008900
2021-01-27,255.470001,259.440002,250.320007,251.059998,228.161682,3237900
2021-01-28,252.479996,276.690002,243.449997,247.750000,225.153564,5205600
2021-01-29,244.929993,246.470001,240.250000,241.429993,219.409973,3792800
2021-02-01,244.300003,245.479996,239.580002,240.429993,218.501175,2173500
2021-02-02,240.000000,241.949997,236.800003,240.490005,218.555756,2444200
2021-02-03,231.559998,239.869995,231.389999,237.080002,215.456757,4479200
2021-02-04,236.279999,237.860001,233.750000,237.220001,215.584000,2819700
2021-02-05,238.309998,238.880005,235.380005,236.320007,214.766068,2421800
2021-02-08,237.990005,239.630005,235.850006,237.570007,215.902054,2258200
2021-02-09,237.279999,237.669998,234.789993,236.649994,215.065979,1996500
2021-02-10,238.399994,240.300003,236.699997,238.460007,216.710907,2964400
2021-02-11,238.639999,239.130005,233.990005,235.039993,215.191086,1633900
2021-02-12,235.039993,237.350006,233.490005,237.210007,217.177811,1460300
2021-02-16,236.009995,237.690002,232.529999,232.839996,213.176849,2018100
2021-02-17,232.330002,235.839996,231.240005,235.610001,215.712921,1575400
2021-02-18,235.429993,235.429993,232.300003,232.529999,212.893036,1945300
2021-02-19,232.009995,233.149994,230.850006,231.690002,212.123978,2471500
2021-02-22,230.330002,233.800003,230.119995,231.470001,211.922531,2334800
2021-02-23,232.649994,238.000000,230.970001,232.460007,212.828964,2919200
2021-02-24,229.869995,230.789993,227.710007,229.990005,210.567551,2690500
2021-02-25,229.990005,230.500000,226.899994,227.520004,208.306137,2769200
2021-02-26,230.309998,230.309998,223.619995,224.919998,205.925705,3453500
2021-03-01,225.880005,227.929993,225.229996,227.039993,207.866623,2178100
2021-03-02,227.000000,227.889999,225.279999,225.690002,206.630661,2407500
2021-03-03,223.520004,225.690002,221.309998,223.940002,205.028458,2610600
2021-03-04,227.820007,227.869995,220.250000,221.910004,203.169907,3577000
2021-03-05,222.449997,228.149994,221.449997,227.729996,208.498352,3021300
2021-03-08,228.080002,232.199997,226.699997,227.809998,208.571594,3101000
2021-03-09,230.000000,233.119995,228.779999,228.990005,209.651993,3057300
2021-03-10,231.460007,233.490005,229.020004,229.960007,210.540085,2309800
2021-03-11,230.660004,233.960007,228.779999,231.169998,211.647888,2244000
2021-03-12,230.240005,230.759995,228.690002,230.360001,210.906296,1752600
2021-03-15,230.000000,236.160004,229.800003,235.960007,216.033401,2911000
2021-03-16,238.119995,242.020004,236.619995,240.320007,220.025192,3386300
2021-03-17,240.309998,245.899994,239.220001,244.270004,223.641602,3255500
2021-03-18,240.500000,247.139999,240.500000,244.419998,223.778931,3063100
2021-03-19,245.740005,247.399994,241.630005,245.940002,225.170547,12589900
2021-03-22,242.360001,249.770004,242.360001,249.690002,228.603882,2059800
2021-03-23,249.990005,250.000000,244.899994,245.039993,224.346542,2604700
2021-03-24,245.000000,247.389999,243.820007,245.470001,224.740295,2237500
2021-03-25,247.039993,247.539993,244.979996,246.250000,225.454391,2707600
2021-03-26,245.970001,253.279999,245.539993,252.860001,231.506165,2638900
2021-03-29,251.529999,256.600006,251.449997,254.960007,233.428848,2488100
2021-03-30,253.179993,254.009995,248.830002,249.750000,228.658798,1979000
2021-03-31,249.229996,249.949997,247.360001,248.809998,227.798218,3571900
2021-04-01,249.729996,250.000000,246.410004,249.169998,228.127808,2176900
2021-04-05,249.059998,252.630005,249.059998,252.020004,230.737106,2230500
2021-04-06,251.740005,252.539993,248.240005,249.100006,228.063690,2040100
2021-04-07,248.169998,250.220001,247.100006,248.119995,227.166458,1583500
2021-04-08,249.100006,249.479996,245.979996,246.880005,226.031189,1633600
2021-04-09,247.710007,249.100006,245.809998,248.949997,227.926376,1368600
2021-04-12,248.520004,250.000000,247.789993,248.940002,227.917221,1722000
2021-04-13,249.149994,250.350006,247.089996,249.949997,228.841919,1766000
2021-04-14,249.979996,251.500000,249.000000,249.619995,228.539764,1753800
2021-04-15,251.100006,257.000000,250.500000,255.130005,233.584488,2366300
2021-04-16,256.440002,258.820007,254.669998,255.710007,234.115524,2768700
2021-04-19,252.850006,256.109985,252.639999,255.970001,234.353531,2345100
2021-04-20,254.839996,260.359985,254.839996,259.140015,237.255859,1579300
2021-04-21,260.410004,261.000000,257.750000,258.779999,236.926224,2173600
2021-04-22,257.540009,258.480011,253.660004,255.050003,233.511246,3370700
2021-04-23,254.979996,258.140015,253.669998,257.029999,235.324036,2426900
2021-04-26,256.649994,256.750000,254.419998,255.520004,233.941528,1782700
2021-04-27,255.190002,256.529999,253.759995,255.130005,233.584488,2184900
2021-04-28,241.520004,243.970001,233.759995,236.710007,216.720047,7550800
2021-04-29,235.070007,236.000000,231.029999,234.710007,214.888916,4053400
2021-04-30,234.270004,240.660004,234.199997,239.639999,219.402618,3420900
2021-05-03,240.669998,247.020004,240.550003,245.380005,224.657852,3587700
2021-05-04,247.270004,247.580002,242.869995,247.360001,226.470657,3555900
2021-05-05,246.289993,249.979996,245.910004,249.350006,228.292603,2765100
2021-05-06,249.279999,251.479996,246.960007,251.300003,230.077927,2790800
2021-05-07,251.779999,255.729996,251.779999,254.210007,232.742157,2512700
2021-05-10,256.000000,258.809998,252.059998,252.619995,231.286438,4079900
2021-05-11,253.160004,255.960007,251.619995,252.300003,230.993484,2307100
2021-05-12,251.410004,253.720001,249.679993,250.830002,229.647614,2431900
2021-05-13,250.169998,254.089996,249.789993,252.070007,230.782883,3275300
2021-05-14,252.889999,254.589996,251.149994,251.380005,231.769424,2286800
2021-05-17,252.289993,254.660004,250.639999,252.380005,232.691422,1922200
2021-05-18,252.080002,253.100006,250.320007,250.860001,231.289993,1729400
2021-05-19,248.389999,249.089996,246.750000,248.630005,229.233978,2652500
2021-05-20,248.009995,254.389999,247.910004,251.929993,232.276520,2227400
2021-05-21,253.710007,254.059998,250.740005,251.009995,231.428268,2177900
2021-05-24,250.559998,253.479996,247.570007,247.750000,228.422592,2552000
2021-05-25,246.660004,247.750000,241.779999,242.000000,223.121170,3210600
2021-05-26,241.839996,242.479996,238.330002,238.550003,219.940323,3812100
2021-05-27,238.910004,239.460007,234.580002,235.309998,216.953094,3701100
2021-05-28,236.210007,240.869995,236.130005,237.940002,219.377914,3239300
2021-06-01,242.199997,242.279999,232.940002,233.580002,215.358017,3799600
2021-06-02,234.899994,236.690002,233.889999,235.160004,216.814789,2266800
2021-06-03,233.669998,236.580002,233.360001,235.740005,217.349548,2010600
2021-06-04,236.740005,239.279999,235.750000,236.850006,218.372910,1875700
2021-06-07,236.919998,240.570007,235.199997,237.190002,218.686417,2153800
2021-06-08,238.929993,239.119995,235.250000,236.820007,218.345276,1638000
2021-06-09,237.919998,241.309998,236.729996,239.520004,220.834641,3047700
2021-06-10,239.570007,245.330002,239.220001,244.639999,225.555222,2655900
2021-06-11,244.880005,245.500000,241.979996,242.770004,223.831100,2002300
2021-06-14,242.559998,242.720001,239.289993,241.190002,222.374359,2083200
2021-06-15,241.740005,241.979996,239.050003,239.850006,221.138916,2508800
2021-06-16,240.869995,244.509995,238.000000,239.580002,220.889999,3185600
2021-06-17,239.539993,242.429993,238.339996,240.759995,221.977890,2142800
2021-06-18,239.580002,241.000000,236.470001,238.679993,220.060181,5560400
2021-06-21,239.639999,240.910004,237.649994,240.240005,221.498489,2149000
2021-06-22,239.710007,240.750000,238.289993,239.910004,221.194229,1780400
2021-06-23,239.649994,239.750000,236.929993,238.710007,220.087845,1654300
2021-06-24,240.410004,243.029999,239.289993,240.949997,222.153091,1943000
2021-06-25,241.639999,243.649994,240.110001,242.679993,223.748108,4309900
2021-06-28,244.029999,245.509995,242.660004,242.839996,223.895660,1680700
2021-06-29,243.220001,243.940002,242.059998,242.460007,223.545288,1337200
2021-06-30,242.720001,244.270004,242.059998,243.750000,224.734650,2325100
2021-07-01,243.740005,247.100006,243.550003,246.899994,227.638901,2091600
2021-07-02,247.330002,249.899994,246.250000,248.699997,229.298492,1943600
2021-07-06,247.259995,248.119995,243.169998,243.649994,224.642456,2792300
2021-07-07,244.070007,244.279999,241.339996,243.220001,224.245987,2381700
2021-07-08,244.240005,246.699997,242.449997,244.279999,225.223312,1994300
2021-07-09,243.089996,245.929993,241.710007,245.199997,226.071548,1609900
2021-07-12,244.490005,247.899994,243.539993,244.369995,225.306290,2149400
2021-07-13,245.389999,246.750000,242.979996,244.830002,225.730392,1618200
2021-07-14,244.220001,245.330002,241.490005,244.699997,225.610550,2185200
2021-07-15,244.330002,247.570007,242.139999,246.630005,227.389999,2106700
2021-07-16,248.080002,249.529999,246.539993,247.960007,228.616241,3141400
2021-07-19,247.800003,249.949997,244.850006,246.729996,227.482162,2529900
2021-07-20,247.270004,250.389999,245.710007,246.889999,227.629684,3035200
2021-07-21,246.910004,246.960007,242.690002,244.850006,225.748840,1901900
2021-07-22,243.979996,246.220001,243.130005,244.740005,225.647430,1379800
2021-07-23,246.270004,248.559998,244.869995,247.720001,228.394943,1747300
2021-07-26,247.720001,248.389999,244.809998,245.080002,225.960876,1518500
2021-07-27,244.119995,245.610001,243.380005,244.679993,225.592087,2166400
2021-07-28,244.550003,247.699997,243.520004,244.250000,225.195648,1649100
2021-07-29,244.460007,245.160004,242.210007,242.460007,223.545288,1498900
2021-07-30,242.619995,243.100006,240.630005,241.539993,222.697067,2284100
2021-08-02,242.119995,242.479996,238.369995,239.789993,221.083557,1849400
2021-08-03,240.759995,244.389999,239.410004,244.080002,225.038925,2320400
2021-08-04,238.369995,239.419998,227.100006,228.309998,210.499146,6952800
2021-08-05,228.750000,234.039993,228.059998,233.990005,215.736038,3294100
2021-08-06,231.850006,233.250000,228.770004,230.149994,212.195587,2363800
2021-08-09,230.520004,231.399994,227.220001,227.889999,210.111923,2250300
2021-08-10,228.199997,228.199997,223.940002,227.960007,210.176453,2860200
2021-08-11,229.139999,230.000000,227.490005,228.130005,210.333206,2104900
2021-08-12,228.199997,229.479996,225.809998,228.149994,210.351639,1798600
2021-08-13,229.110001,231.889999,228.759995,229.679993,211.762268,1797300
2021-08-16,228.259995,231.289993,227.919998,231.070007,214.688950,2434500
2021-08-17,229.660004,231.279999,229.520004,231.199997,214.809738,2666500
2021-08-18,230.520004,231.330002,226.600006,226.839996,210.758835,2988100
2021-08-19,225.690002,227.699997,223.300003,224.389999,208.482513,2669000
2021-08-20,224.389999,226.240005,222.009995,223.529999,207.683487,2811600
2021-08-23,224.179993,227.440002,223.770004,225.639999,209.643890,1932600
2021-08-24,225.520004,225.679993,223.559998,224.380005,208.473251,1790400
2021-08-25,224.309998,224.830002,221.179993,221.589996,205.881027,2173200
2021-08-26,222.059998,222.059998,220.160004,221.470001,205.769531,2844500
2021-08-27,222.220001,225.360001,220.220001,222.779999,206.986679,2660900
2021-08-30,222.279999,225.309998,222.100006,224.130005,208.240952,1881800
2021-08-31,224.940002,225.649994,223.339996,225.529999,209.541733,2904700
2021-09-01,225.550003,226.119995,221.880005,223.350006,207.516251,2699000
2021-09-02,223.639999,226.029999,223.429993,225.960007,209.941254,1817800
2021-09-03,225.759995,227.190002,224.199997,226.369995,210.322144,1664100
2021-09-07,223.000000,224.940002,219.520004,221.339996,205.648727,3281800
2021-09-08,221.330002,222.289993,220.100006,220.869995,205.212082,2140400
2021-09-09,220.500000,220.649994,215.410004,215.580002,200.297058,3273600
2021-09-10,216.500000,216.990005,213.550003,213.750000,198.596832,2217800
2021-09-13,217.059998,219.050003,215.070007,216.720001,201.356277,2553400
2021-09-14,217.600006,217.919998,215.119995,216.039993,200.724472,1999300
2021-09-15,216.770004,219.919998,215.860001,218.130005,202.666321,2555600
2021-09-16,218.020004,218.649994,214.000000,217.360001,201.950882,2695600
2021-09-17,217.229996,219.880005,215.869995,219.380005,203.827713,5659900
2021-09-20,218.380005,219.850006,214.279999,215.110001,199.860413,3293000
2021-09-21,215.710007,218.100006,214.360001,215.360001,200.092697,2112100
2021-09-22,216.559998,216.559998,213.460007,213.639999,198.494598,2542800
2021-09-23,212.509995,215.559998,212.300003,215.050003,199.804657,2181500
2021-09-24,214.750000,215.529999,213.199997,213.610001,198.466736,1908600
2021-09-27,213.250000,214.949997,212.699997,213.110001,198.002197,1943000
2021-09-28,212.300003,214.759995,211.649994,212.270004,197.221741,2919000
2021-09-29,212.500000,216.800003,211.850006,214.899994,199.665283,1900800
2021-09-30,215.789993,216.669998,212.520004,212.649994,197.574799,2491900
2021-10-01,213.589996,214.610001,210.800003,213.919998,198.754761,2629400
2021-10-04,214.100006,215.639999,210.770004,211.440002,196.450577,2856300
2021-10-05,211.210007,213.990005,211.080002,211.860001,196.840805,2481900
2021-10-06,211.320007,212.080002,208.970001,209.979996,195.094086,2928200
2021-10-07,208.529999,212.449997,208.529999,209.119995,194.295029,3331700
2021-10-08,210.130005,210.179993,207.649994,208.949997,194.137115,2349800
2021-10-11,209.059998,209.889999,206.589996,206.699997,192.046616,1982200
2021-10-12,207.429993,207.559998,200.470001,201.889999,187.577606,3544000
2021-10-13,202.820007,204.889999,202.100006,203.610001,189.175659,3303300
2021-10-14,204.490005,207.500000,204.490005,206.779999,192.120926,3015100
2021-10-15,208.490005,209.020004,206.229996,207.839996,193.105789,3684600
2021-10-18,206.360001,207.000000,202.449997,203.130005,188.729691,2812500
2021-10-19,204.490005,206.899994,203.080002,206.779999,192.120926,2480500
2021-10-20,207.399994,211.589996,206.250000,209.660004,194.796799,2308600
2021-10-21,210.149994,210.259995,207.669998,208.990005,194.174286,1921100
2021-10-22,209.699997,210.500000,208.500000,209.240005,194.406555,1349300
2021-10-25,209.500000,209.820007,206.970001,207.630005,192.910690,1916500
2021-10-26,208.199997,209.979996,207.630005,208.679993,193.886246,1664400
2021-10-27,209.869995,210.399994,205.809998,206.580002,191.935104,2003300
2021-10-28,207.089996,209.490005,205.610001,207.169998,192.483292,2166500
2021-10-29,206.350006,207.699997,204.199997,206.970001,192.297455,2592300
2021-11-01,208.000000,212.089996,207.770004,209.789993,194.917557,3105300
2021-11-02,210.509995,214.720001,208.139999,214.259995,199.070663,3329300
2021-11-03,210.910004,219.250000,209.800003,218.130005,202.666321,3775600
2021-11-04,218.300003,218.449997,211.720001,214.929993,199.693161,2781300
2021-11-05,215.610001,217.419998,212.729996,213.770004,198.615402,2300100
2021-11-08,214.059998,214.440002,210.929993,211.369995,196.385529,2532900
2021-11-09,211.020004,213.699997,210.470001,211.710007,196.701431,2296300
