Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,266.010010,266.440002,261.059998,263.920013,245.347702,5002000
2021-01-05,262.660004,266.529999,262.260010,266.049988,247.327774,3822600
2021-01-06,264.059998,269.769989,261.869995,267.570007,248.740875,3949200
2021-01-07,266.950012,268.779999,266.170013,266.260010,247.523071,3833200
2021-01-08,267.350006,270.730011,267.000000,269.089996,250.153839,3757700
2021-01-11,267.470001,273.369995,267.260010,271.230011,252.143295,3764400
2021-01-12,271.109985,277.940002,270.649994,276.329987,256.884369,4030900
2021-01-13,278.309998,280.480011,273.940002,274.049988,254.764862,3921400
2021-01-14,274.500000,274.899994,267.670013,268.339996,249.456665,4641400
2021-01-15,268.630005,276.390015,268.000000,275.589996,256.196472,5131700
2021-01-19,278.000000,278.000000,273.019989,273.190002,253.965317,3615800
2021-01-20,273.250000,277.209991,271.500000,274.299988,254.997253,3498400
2021-01-21,276.220001,280.700012,275.670013,279.049988,259.412994,4397900
2021-01-22,279.260010,285.079987,277.869995,284.000000,264.014618,4501900
2021-01-25,283.850006,285.769989,281.420013,285.079987,265.018616,4025900
2021-01-26,285.420013,285.649994,281.700012,282.600006,262.713135,2472200
2021-01-27,279.989990,280.809998,273.079987,274.049988,254.764862,4337000
2021-01-28,276.170013,282.959991,274.929993,278.049988,258.483337,3463000
2021-01-29,275.809998,277.059998,270.029999,270.820007,251.762177,4079500
2021-02-01,271.230011,272.649994,267.250000,270.070007,251.064911,3707800
2021-02-02,270.000000,275.690002,269.989990,272.160004,253.007889,4111800
2021-02-03,271.890015,275.720001,270.709991,274.170013,254.876373,2802700
2021-02-04,274.250000,279.440002,274.250000,278.820007,259.199158,2976000
2021-02-05,280.290009,281.760010,277.809998,278.859985,259.236389,2389900
2021-02-08,279.690002,280.420013,276.890015,280.029999,260.324005,3475600
2021-02-09,279.660004,280.200012,276.619995,276.769989,257.293427,2507800
2021-02-10,278.029999,278.929993,276.250000,278.690002,259.078339,2410600
2021-02-11,277.929993,280.250000,276.010010,277.059998,257.562988,2595300
2021-02-12,277.119995,278.709991,276.579987,277.510010,257.981384,2392200
2021-02-16,277.010010,278.630005,274.880005,275.390015,256.010529,2873500
2021-02-17,275.540009,281.790009,275.399994,280.920013,261.151398,3536400
2021-02-18,280.799988,284.679993,279.829987,283.049988,263.131470,3532000
2021-02-19,282.869995,283.910004,279.440002,279.640015,259.961487,4079900
2021-02-22,278.209991,278.489990,273.630005,275.850006,256.438171,3995500
2021-02-23,269.380005,269.670013,257.579987,267.239990,248.434021,12111000
2021-02-24,263.230011,266.989990,254.029999,259.970001,241.675659,14512700
2021-02-25,259.750000,260.899994,254.710007,255.250000,237.287796,6545400
2021-02-26,257.769989,260.239990,256.109985,258.339996,240.160355,7871200
2021-03-01,258.809998,262.480011,258.470001,261.619995,243.209595,4528900
2021-03-02,261.679993,263.109985,259.769989,260.290009,241.973145,3740300
2021-03-03,259.279999,260.500000,256.010010,257.359985,239.249329,4257500
2021-03-04,256.000000,256.859985,247.100006,250.929993,233.271820,7154900
