Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,78.244278,78.330154,76.221375,77.251907,70.257332,10502637
2021-01-05,76.975189,77.671753,76.250000,77.385498,70.378830,10956526
2021-01-06,76.889313,78.950378,76.631676,78.606873,71.489609,10521396
2021-01-07,78.769081,80.505722,78.311066,80.171753,72.912796,10447931
2021-01-08,80.505722,80.505722,78.769081,79.227097,72.053680,9563105
2021-01-11,79.675575,81.679390,79.437019,81.106873,73.763260,13488179
2021-01-12,81.221375,81.240456,78.769081,79.284348,72.105751,10128606
2021-01-13,79.551529,79.551529,78.454201,78.568703,71.454903,10093812
2021-01-14,78.645035,79.007637,78.129768,78.406487,71.307365,11366398
2021-01-15,78.091606,79.675575,77.824425,79.561066,72.357407,10203538
2021-01-19,79.742363,80.057251,78.874046,79.379768,72.192528,8467316
2021-01-20,79.437019,79.723282,78.501907,78.683205,71.559036,11097901
2021-01-21,78.062981,78.530533,77.251907,77.461830,70.448235,9043716
2021-01-22,77.185112,77.700378,77.061066,77.270988,70.274673,9436926
2021-01-25,77.013359,77.471375,76.393127,77.433205,70.422203,9957677
2021-01-26,77.433205,77.433205,76.459923,76.574425,69.641190,7748283
2021-01-27,76.202293,76.402672,73.320610,73.540077,66.881561,16230376
2021-01-28,73.549622,74.914124,73.540077,74.351143,67.619202,12972039
2021-01-29,74.417938,74.780533,72.891220,73.540077,66.881561,10671470
2021-02-01,74.417938,74.742363,73.797707,73.816795,67.133240,8224599
2021-02-02,74.227097,75.305344,74.141220,74.208015,67.489029,9866710
2021-02-03,74.083969,74.570610,73.616409,73.778625,67.098526,10034810
2021-02-04,73.444656,73.482826,72.080154,72.547707,65.979050,18867563
2021-02-05,72.929390,73.454201,71.956108,72.328247,65.779457,13901825
2021-02-08,72.375954,72.700378,71.240456,71.603050,65.119919,16718534
2021-02-09,71.660301,71.727097,70.954201,71.603050,65.119919,13484616
2021-02-10,71.870232,71.927483,71.125954,71.459923,64.989761,11721566
2021-02-11,71.383591,71.660301,70.830154,71.316795,64.859596,8780982
2021-02-12,71.297707,71.669846,71.125954,71.564888,65.085220,6738116
2021-02-16,71.917938,71.975189,70.658394,70.849236,64.434364,9734453
2021-02-17,71.049622,72.576340,70.963737,72.080154,65.553841,13876463
2021-02-18,71.822517,72.404579,71.603050,71.956108,65.441025,10004627
2021-02-19,71.984734,72.051529,70.858780,70.906487,64.486435,12388198
2021-02-22,71.087784,71.622139,70.353050,71.498093,65.024475,8612464
2021-02-23,71.841606,72.480919,71.049622,71.125954,64.686028,10900458
2021-02-24,71.374046,71.822517,70.982826,71.154579,64.712067,9838834
2021-02-25,70.811066,71.564888,70.687019,71.202293,64.755447,10906955
2021-02-26,71.030533,71.288170,69.217560,69.293892,63.019844,17644862
2021-03-01,69.856873,70.028625,68.874046,69.064888,62.811577,12594864
2021-03-02,69.503815,70.124046,69.083969,69.513359,63.219448,16047290
2021-03-03,69.484734,70.353050,69.103050,69.942749,63.609955,13939972
2021-03-04,69.828247,69.961830,68.435112,68.864502,62.629337,15975188
2021-03-05,69.188934,70.047707,68.711830,69.780533,63.462418,12241164
2021-03-08,70.963737,72.099236,70.038170,70.772903,64.364944,15391347
2021-03-09,71.145035,72.003815,70.734734,70.744278,64.338905,14189920
2021-03-10,71.335876,71.784348,70.706108,71.335876,64.876945,12827310
2021-03-11,71.459923,71.908394,71.173660,71.211830,64.764130,13205324
2021-03-12,70.639313,71.459923,70.601143,71.183205,65.306877,11493940
2021-03-15,72.041985,73.053436,71.641220,72.738548,66.733849,17999295
2021-03-16,72.662216,73.635498,72.652672,73.291985,67.241600,15697887
2021-03-17,73.215652,73.950378,72.490456,73.759544,67.670555,17533878
2021-03-18,73.721375,74.608780,73.673660,73.730919,67.644279,14274179
2021-03-19,73.711830,74.666031,72.538170,73.959923,67.854408,58225203
2021-03-22,72.328247,74.427483,72.080154,73.959923,67.854408,11352879
2021-03-23,73.559158,73.778625,72.547707,72.776718,66.768867,11651245
2021-03-24,72.585876,73.167938,72.433205,72.748093,66.742584,9135416
2021-03-25,72.919846,73.101143,71.860687,72.585876,66.593781,10700918
2021-03-26,72.662216,73.921753,72.375954,73.845421,67.749329,10389767
2021-03-29,73.778625,74.952293,73.635498,74.713737,68.545975,11448562
2021-03-30,74.427483,74.503815,73.272903,73.435112,67.372894,10123366
2021-03-31,73.568703,74.131676,73.129768,73.559158,67.486702,13598219
2021-04-01,73.625954,73.912216,73.301529,73.559158,67.486702,9121373
2021-04-05,73.969467,74.341606,73.263359,73.473282,67.407928,9828144
2021-04-06,73.387405,73.416031,72.175575,72.318703,66.348656,13394698
2021-04-07,72.595421,72.900764,72.251907,72.633591,66.637558,8970566
2021-04-08,72.595421,72.900764,71.832062,72.032440,66.086029,12007984
2021-04-09,72.051529,72.881676,71.975189,72.814888,66.803886,8177439
2021-04-12,72.872139,73.091606,72.500000,72.729012,66.725090,9970672
2021-04-13,72.490456,73.244278,72.395035,72.929390,66.908920,8627346
2021-04-14,72.805344,73.272903,72.538170,72.900764,66.882668,8415545
2021-04-15,72.566795,73.788170,72.566795,73.148857,67.110283,14541734
2021-04-16,73.711830,74.188934,73.301529,73.921753,67.819366,12512806
2021-04-19,74.141220,74.227097,73.444656,74.103050,67.985703,8536903
2021-04-20,74.122139,75.515266,74.122139,74.971375,68.782341,11009345
2021-04-21,75.314888,75.849236,75.066795,75.601143,69.360115,11817248
2021-04-22,75.381676,75.438934,74.007637,74.389313,68.248329,13330560
2021-04-23,74.293892,74.618324,73.912216,74.312981,68.178299,8598840
2021-04-26,74.293892,74.341606,73.759544,73.979012,67.871910,7834219
2021-04-27,73.874046,74.370232,73.683205,73.816795,67.723091,9095802
2021-04-28,74.055344,74.456108,73.339699,73.559158,67.486702,11628398
2021-04-29,72.041985,72.270988,69.513359,70.305344,64.501511,30602753
2021-04-30,70.209923,71.641220,70.114502,71.087784,65.219353,18052114
2021-05-03,70.858780,72.538170,70.820610,72.500000,66.514984,12543302
2021-05-04,72.595421,72.967560,72.070610,72.509544,66.523735,10418587
2021-05-05,72.614502,74.169846,72.270988,74.141220,68.020729,16795143
2021-05-06,73.893127,74.293892,73.177483,74.217560,68.090759,12871641
2021-05-07,74.437019,75.057251,74.322517,74.818703,68.642281,12237496
2021-05-10,75.209923,75.553436,74.580154,74.589699,68.432167,10939758
2021-05-11,74.265266,75.057251,73.616409,73.912216,67.810623,12148102
2021-05-12,74.150764,74.933205,73.759544,74.427483,68.283348,13379711
2021-05-13,74.322517,75.372139,74.083969,75.085876,68.887398,10830451
2021-05-14,75.438934,75.524811,74.637405,74.704201,68.537216,8273122
2021-05-17,75.066795,76.498093,74.990456,76.211830,69.920403,12532508
2021-05-18,75.706108,76.145035,75.276718,75.744278,69.491440,7943106
2021-05-19,75.314888,75.763359,74.379768,75.725189,69.473946,9132796
2021-05-20,75.314888,76.326340,75.286263,76.011452,69.736557,7345222
2021-05-21,76.269081,76.660301,75.458015,75.553436,69.316353,10863987
2021-05-24,75.887405,76.001907,75.343513,75.410301,69.185036,8737910
2021-05-25,75.381676,75.620232,73.912216,73.950378,67.845642,14331714
2021-05-26,73.998093,74.208015,73.444656,73.692749,67.609268,9686454
2021-05-27,73.950378,74.045799,72.404579,72.442749,66.462463,17675149
2021-05-28,72.538170,72.900764,72.328247,72.414124,66.436203,13969735
2021-06-01,72.576340,72.652672,71.593513,71.736641,65.814644,15798914
2021-06-02,71.860687,72.604965,71.822517,72.395035,66.418686,11830453
2021-06-03,73.220001,74.000000,72.900002,73.910004,67.808594,15974400
2021-06-04,74.199997,74.480003,73.900002,74.110001,67.992073,12728500
2021-06-07,74.139999,74.199997,72.779999,72.800003,66.790222,16794400
2021-06-08,72.949997,73.169998,72.080002,72.400002,66.423248,13657700
2021-06-09,73.000000,74.300003,72.949997,74.040001,67.927841,12258700
2021-06-10,75.230003,76.470001,74.739998,76.139999,69.854492,17236700
2021-06-11,76.709999,76.860001,75.610001,76.269997,69.973747,13928400
2021-06-14,75.739998,75.800003,74.879997,75.449997,69.816452,7841400
2021-06-15,75.500000,75.769997,74.720001,75.699997,70.047775,14185700
2021-06-16,76.220001,77.550003,76.190002,76.610001,70.889847,17576900
2021-06-17,76.339996,77.470001,75.989998,77.230003,71.463554,14233200
2021-06-18,76.739998,77.220001,76.160004,76.610001,70.889847,19351900
2021-06-21,76.889999,77.290001,76.550003,76.750000,71.019386,10880800
2021-06-22,76.589996,76.739998,76.010002,76.190002,70.501198,10957500
2021-06-23,75.849998,76.260002,75.550003,75.580002,69.936752,9539100
