Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,54.270000,54.630001,52.029999,52.759998,48.158417,25611100
2021-01-05,52.330002,52.619999,52.029999,52.180000,47.629002,20323800
2021-01-06,51.970001,52.020000,50.189999,50.520000,46.113781,38724500
2021-01-07,50.090000,50.259998,49.520000,49.959999,45.602623,53225700
2021-01-08,50.029999,51.130001,49.840000,51.080002,46.624935,29674000
2021-01-11,50.619999,50.860001,49.950001,50.200001,45.821690,19304400
2021-01-12,50.040001,50.369999,49.759998,50.110001,45.739544,18538700
2021-01-13,49.980000,50.360001,49.950001,50.160000,45.785187,18864100
2021-01-14,50.160000,50.180000,49.220001,49.230000,44.936298,34303600
2021-01-15,49.160000,49.180000,48.529999,48.700001,44.452526,24366800
2021-01-19,48.740002,49.040001,48.240002,48.509998,44.279087,29114500
2021-01-20,48.540001,48.820000,48.310001,48.680000,44.434258,23115800
2021-01-21,48.779999,49.090000,48.459999,48.950001,44.680717,19702500
2021-01-22,48.810001,48.939999,48.490002,48.490002,44.260830,15400300
2021-01-25,48.419998,48.840000,48.240002,48.779999,44.525539,16604200
2021-01-26,48.910000,49.400002,48.610001,49.290001,44.991062,12922600
2021-01-27,48.889999,49.320000,48.230000,48.529999,44.297337,21242400
2021-01-28,48.689999,49.500000,48.610001,49.150002,44.863270,17498900
2021-01-29,49.029999,49.119999,48.110001,48.150002,43.950489,18670300
2021-02-01,48.270000,48.689999,48.180000,48.480000,44.251701,12183600
2021-02-02,48.799999,49.349998,48.630001,48.959999,44.689835,13319800
2021-02-03,48.950001,49.090000,48.669998,48.770000,44.516415,12274100
2021-02-04,48.959999,49.070000,48.650002,49.009998,44.735481,20597400
2021-02-05,49.500000,49.779999,49.270000,49.650002,45.319660,12742000
2021-02-08,49.959999,50.169998,49.490002,49.919998,45.566105,17833200
2021-02-09,49.849998,50.020000,49.630001,49.700001,45.365303,14592900
2021-02-10,50.410000,50.580002,49.529999,49.599998,45.274014,22965400
2021-02-11,49.810001,50.590000,49.799999,50.299999,45.912968,21928600
2021-02-12,50.570000,50.849998,50.389999,50.689999,46.268955,13137100
2021-02-16,50.619999,50.720001,50.160000,50.270000,45.885586,15093400
2021-02-17,50.000000,50.490002,49.889999,50.130001,45.757797,12794300
2021-02-18,50.160000,50.849998,50.029999,50.770000,46.341976,12747100
2021-02-19,50.790001,50.830002,49.970001,50.110001,45.739544,15968800
2021-02-22,49.849998,50.880001,49.669998,50.630001,46.214191,14370900
2021-02-23,51.000000,51.509998,50.419998,50.540001,46.132034,16222300
2021-02-24,50.389999,50.900002,50.130001,50.709999,46.287209,14442000
2021-02-25,50.470001,50.750000,49.980000,50.169998,45.794308,14211100
2021-02-26,50.200001,50.209999,48.970001,48.990002,44.717228,23638400
2021-03-01,49.439999,50.439999,49.400002,49.900002,45.547859,13901200
2021-03-02,49.840000,50.560001,49.700001,50.099998,45.730415,11755100
2021-03-03,49.720001,50.560001,49.709999,49.980000,45.620872,15410700
2021-03-04,50.310001,51.090000,49.619999,49.939999,45.584362,22036400
2021-03-05,50.049999,50.950001,49.900002,50.790001,46.360237,21310800
2021-03-08,51.470001,52.490002,51.160000,51.639999,47.136105,25084900
2021-03-09,51.720001,51.880001,50.820000,50.860001,46.424126,23082700
2021-03-10,51.180000,51.630001,50.720001,51.439999,46.953533,21331600
2021-03-11,51.410000,51.430000,50.810001,50.880001,46.442390,17417700
2021-03-12,50.590000,50.680000,50.200001,50.360001,46.350346,17598600
2021-03-15,50.500000,51.119999,50.470001,51.029999,46.967003,13411900
2021-03-16,51.200001,51.520000,51.040001,51.220001,47.141876,14214200
2021-03-17,51.250000,51.619999,51.150002,51.240002,47.160286,17502700
2021-03-18,51.060001,51.189999,50.490002,50.570000,46.543625,18007300
2021-03-19,50.459999,51.080002,50.169998,50.810001,46.764519,67845700
2021-03-22,50.320000,51.080002,50.320000,51.000000,46.939388,17911400
2021-03-23,50.990002,51.650002,50.830002,51.389999,47.298340,16936700
2021-03-24,51.169998,51.889999,51.150002,51.520000,47.417988,14997400
2021-03-25,51.700001,52.060001,51.169998,52.020000,47.878178,17091900
2021-03-26,52.139999,53.110001,51.759998,53.040001,48.816967,17126700
2021-03-29,52.730000,53.939999,52.709999,53.849998,49.562473,17514100
2021-03-30,53.750000,53.790001,52.930000,53.150002,48.918209,14871800
2021-03-31,53.029999,53.169998,52.500000,52.709999,48.513241,15826500
2021-04-01,52.959999,53.150002,52.459999,52.509998,48.329166,15834700
2021-04-05,52.349998,53.220001,52.290001,52.810001,48.605274,16368700
2021-04-06,53.040001,53.650002,52.900002,53.189999,48.955029,15614300
2021-04-07,53.279999,53.500000,53.119999,53.279999,49.037853,10062700
2021-04-08,53.169998,53.380001,52.970001,53.119999,48.890594,9695600
2021-04-09,53.169998,53.279999,52.810001,53.180000,48.945812,10828200
2021-04-12,53.330002,53.549999,53.099998,53.349998,49.102280,8565300
2021-04-13,53.040001,53.290001,52.810001,53.090000,48.862984,11071700
2021-04-14,52.980000,53.189999,52.650002,53.080002,48.853790,9787600
2021-04-15,53.130001,53.660000,53.119999,53.330002,49.083881,13078100
2021-04-16,53.740002,53.799999,53.380001,53.680000,49.406013,17974100
2021-04-19,54.000000,54.360001,53.299999,54.000000,49.700531,19352900
2021-04-20,53.840000,54.590000,53.810001,54.169998,49.856991,14419200
2021-04-21,54.240002,54.740002,54.240002,54.610001,50.261967,13866500
