Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,157.240005,157.380005,154.130005,156.500000,144.364075,11765900
2021-01-05,156.250000,158.759995,155.070007,158.339996,146.061432,9602300
2021-01-06,157.240005,160.229996,156.720001,159.830002,147.435837,8230100
2021-01-07,159.000000,161.029999,158.350006,160.369995,147.933975,7747200
2021-01-08,160.509995,161.100006,159.880005,160.039993,147.629547,8228900
2021-01-11,160.559998,161.320007,158.770004,159.369995,147.011505,7066200
2021-01-12,159.149994,159.660004,157.330002,158.130005,145.867706,6903200
2021-01-13,158.229996,158.460007,156.750000,157.889999,145.646301,6643100
2021-01-14,160.449997,161.949997,159.610001,160.649994,148.192245,10030800
2021-01-15,160.300003,161.410004,159.110001,160.300003,147.869415,7630800
2021-01-19,162.000000,163.039993,161.100006,162.779999,150.157104,9057600
2021-01-20,163.199997,164.139999,161.800003,162.380005,149.788116,6839900
2021-01-21,161.320007,162.479996,160.059998,161.729996,149.188507,6818000
2021-01-22,162.360001,165.160004,161.869995,163.550003,150.867401,8137000
2021-01-25,165.009995,166.089996,163.660004,165.979996,153.108932,9924400
2021-01-26,169.699997,173.649994,169.389999,170.479996,157.260010,14205700
2021-01-27,169.119995,170.919998,167.449997,167.880005,154.861618,14207300
2021-01-28,168.199997,170.860001,167.800003,169.160004,156.042313,8944400
2021-01-29,164.259995,166.000000,160.550003,163.130005,150.479950,22505900
2021-02-01,165.309998,165.309998,162.600006,162.710007,150.092499,9971400
2021-02-02,163.380005,163.660004,161.179993,161.250000,148.745712,11443300
2021-02-03,160.940002,161.520004,159.570007,160.500000,148.053879,8601900
2021-02-04,161.000000,162.089996,159.759995,161.990005,149.428360,7758100
2021-02-05,164.860001,165.440002,163.860001,164.449997,151.697540,9495300
2021-02-08,165.029999,165.919998,163.880005,164.919998,152.131104,6035300
2021-02-09,165.199997,166.589996,164.970001,166.270004,153.376450,5544200
2021-02-10,167.889999,167.940002,165.699997,166.809998,153.874588,5921300
2021-02-11,167.000000,167.380005,165.600006,166.059998,153.182724,4871300
2021-02-12,164.399994,166.850006,164.000000,166.580002,153.662384,4413100
2021-02-16,166.580002,167.050003,164.639999,165.070007,152.269501,5656100
2021-02-17,164.970001,166.089996,164.360001,165.660004,152.813721,6676700
2021-02-18,164.960007,166.160004,164.300003,165.740005,152.887573,5189100
2021-02-19,165.600006,165.960007,162.910004,162.979996,150.341568,8190900
2021-02-22,161.869995,162.539993,160.289993,161.869995,150.248749,6447100
2021-02-23,161.479996,163.190002,160.399994,160.440002,148.921417,7042800
2021-02-24,162.399994,164.389999,160.919998,162.589996,150.917084,10286100
2021-02-25,163.130005,163.699997,161.990005,162.759995,151.074844,9719700
2021-02-26,162.000000,162.410004,157.970001,158.460007,147.083572,14417500
2021-03-01,161.449997,161.529999,159.089996,159.320007,147.881821,10551400
2021-03-02,159.779999,160.779999,158.600006,159.020004,147.603363,7610900
2021-03-03,158.250000,158.899994,156.059998,156.220001,145.004395,8499600
