0.12625,0.12143,0.14998,0.14065,0.16408,0.38993
0.12859,0.1227,0.14997,0.1406,0.1641,0.38319
0.13198,0.12238,0.15165,0.1396,0.16324,0.37102
0.13396,0.1233,0.15239,0.14061,0.16424,0.36414
0.13562,0.12631,0.15384,0.14349,0.16693,0.37315
0.13994,0.13138,0.15848,0.14799,0.1711,0.39353
0.14562,0.13536,0.16335,0.14966,0.17255,0.41535
0.14651,0.13651,0.16483,0.15152,0.17422,0.43215
0.14839,0.14058,0.16941,0.15881,0.18113,0.43534
0.15698,0.14514,0.17603,0.16261,0.18475,0.4219
0.16132,0.14803,0.1795,0.1659,0.1879,0.40513
0.16655,0.15204,0.1835,0.17091,0.19267,0.39466
0.1724,0.15606,0.18714,0.17571,0.1972,0.38165
0.17799,0.15808,0.19078,0.17803,0.1993,0.36747
0.18071,0.15869,0.19159,0.17714,0.19829,0.363
0.17924,0.15829,0.18879,0.17475,0.19577,0.37953
0.17791,0.15932,0.18856,0.17582,0.19654,0.40149
0.17722,0.15582,0.18503,0.17178,0.19242,0.42612
0.17342,0.15062,0.17989,0.16715,0.18774,0.43583
0.1689,0.14679,0.17524,0.16257,0.18313,0.42878
0.1644,0.14104,0.16897,0.15711,0.17768,0.40649
0.15965,0.13532,0.16312,0.15151,0.17205,0.39562
0.15493,0.12851,0.15714,0.1441,0.16464,0.39658
0.14704,0.12009,0.14944,0.13628,0.15678,0.39659
0.13822,0.11206,0.14181,0.12752,0.148,0.37789
0.12898,0.10412,0.13393,0.11977,0.1402,0.34347
0.11944,0.095907,0.12468,0.10976,0.13029,0.29179
0.1083,0.085125,0.11318,0.097675,0.11846,0.221
0.095158,0.073843,0.09908,0.084421,0.10558,0.1384
0.081437,0.06441,0.086481,0.074393,0.095845,0.10579
0.071155,0.055721,0.077469,0.064414,0.086252,0.1769
0.061154,0.045898,0.068115,0.053088,0.075503,0.35784
0.048732,0.03414,0.055218,0.042283,0.065375,0.61953
0.035527,0.02235,0.038914,0.030276,0.054149,0.86181
0.024359,0.013663,0.028714,0.018852,0.043428,0.92263
0.014974,0.0054942,0.022763,0.01013,0.035195,0.75454
0.0068231,0.00087417,0.018221,0.0067654,0.032044,0.48795
0.0019133,0,0.015848,0.0056433,0.031148,0.23472
0.00045514,0.00022879,0.015387,0.0044721,0.030434,0.10933
0,0.00064894,0.014564,0.004227,0.03085,0.16482
0.0013717,0.0026578,0.014425,0.0065159,0.033778,0.32203
0.0054641,0.0096216,0.021212,0.016157,0.043676,0.44271
0.014967,0.024407,0.034791,0.030535,0.05798,0.48894
0.029116,0.039175,0.050616,0.045515,0.073119,0.4556
0.042642,0.052319,0.0641,0.059218,0.087735,0.35742
0.056395,0.06693,0.078038,0.074966,0.10381,0.25038
0.071963,0.084684,0.094462,0.094637,0.12345,0.17595
0.093428,0.1057,0.11688,0.11719,0.14593,0.1964
0.11615,0.12697,0.14013,0.13973,0.16837,0.30138
0.13791,0.14842,0.16226,0.16117,0.18965,0.45957
0.15918,0.17151,0.18443,0.18666,0.21469,0.5997
0.18457,0.19661,0.20997,0.21478,0.24217,0.66958
0.21166,0.22195,0.23651,0.24088,0.26768,0.59705
0.23908,0.24863,0.2642,0.26741,0.29362,0.46856
0.26621,0.27601,0.29134,0.29618,0.32174,0.35936
0.2959,0.30364,0.32047,0.32727,0.35206,0.30639
0.3274,0.33328,0.351,0.35875,0.38272,0.30455
0.35856,0.36081,0.38092,0.38626,0.4095,0.34482
0.38616,0.38642,0.40869,0.4136,0.436,0.37883
0.4142,0.41174,0.43603,0.43968,0.46114,0.38674
0.44086,0.43656,0.46152,0.4662,0.48655,0.3849
0.46669,0.46232,0.48801,0.49271,0.51186,0.38819
0.49098,0.48367,0.512,0.51328,0.53137,0.39136
0.51157,0.50229,0.53156,0.53167,0.54874,0.38759
0.53105,0.52129,0.55118,0.55186,0.56779,0.3744
0.55129,0.54172,0.57249,0.57292,0.58764,0.35193
0.571,0.56025,0.59194,0.59121,0.6048,0.3298
0.58929,0.57604,0.60823,0.60625,0.61884,0.32909
0.60462,0.59102,0.62353,0.62012,0.63174,0.35526
0.61951,0.60515,0.63738,0.63465,0.64528,0.405
0.63483,0.61918,0.65078,0.64836,0.65803,0.46583
0.64699,0.62911,0.66074,0.65632,0.66526,0.49552
0.65525,0.63587,0.66651,0.66111,0.66946,0.49037
0.66126,0.64124,0.6709,0.66532,0.67306,0.45847
0.66539,0.64441,0.67124,0.66623,0.67345,0.41378
0.66583,0.64587,0.6715,0.66695,0.6736,0.36317
0.66556,0.64549,0.67098,0.66464,0.6708,0.3297
0.66293,0.64404,0.66965,0.66235,0.66802,0.3176
0.66078,0.64315,0.66739,0.66061,0.66582,0.32451
0.65876,0.64269,0.66578,0.66037,0.66514,0.34886
0.65779,0.64131,0.66401,0.65787,0.66235,0.37661
0.65608,0.64094,0.66259,0.65665,0.66086,0.38534
0.65409,0.6377,0.65931,0.65236,0.65643,0.36735
0.65099,0.63237,0.65351,0.64495,0.64895,0.34084
0.64381,0.62694,0.64638,0.63903,0.64289,0.33393
0.63664,0.62086,0.63904,0.63133,0.63517,0.35908
0.62842,0.6131,0.6291,0.61992,0.62399,0.40566
0.61415,0.59671,0.60933,0.59935,0.60412,0.44258
0.59314,0.57707,0.58769,0.57736,0.58295,0.4622
0.57381,0.56088,0.57319,0.56433,0.57043,0.46191
0.55982,0.54496,0.55874,0.54789,0.55467,0.45932
0.54117,0.52689,0.53905,0.5278,0.53546,0.46978
0.5213,0.50879,0.52,0.50808,0.51668,0.48128
0.50092,0.48804,0.50201,0.49053,0.50001,0.45932
0.4861,0.47297,0.4893,0.4757,0.48594,0.40762
0.47263,0.45752,0.47517,0.46002,0.47108,0.35082
0.45672,0.44018,0.45927,0.44311,0.45509,0.30757
0.43934,0.42251,0.44275,0.42623,0.43923,0.30238
0.42214,0.40645,0.42668,0.40858,0.42267,0.33382
0.40405,0.38878,0.41011,0.39081,0.406,0.37534
0.38695,0.37135,0.39308,0.37252,0.38877,0.39941
0.36858,0.35347,0.37421,0.35323,0.37086,0.40867
0.34765,0.33382,0.35598,0.33461,0.35423,0.40299
0.3283,0.31522,0.33945,0.318,0.33895,0.3928
0.31297,0.2996,0.32489,0.30329,0.3253,0.38427
0.29871,0.28462,0.31106,0.28944,0.31259,0.37516
0.28572,0.27061,0.29836,0.27645,0.30074,0.35276
0.27331,0.25741,0.28533,0.26293,0.2883,0.33342
0.2606,0.24439,0.27434,0.25302,0.27921,0.31279
0.25108,0.23485,0.2662,0.24587,0.27265,0.3044
0.24271,0.22648,0.25767,0.23821,0.26556,0.3466
0.23514,0.21889,0.24927,0.23004,0.258,0.42337
0.22732,0.21151,0.24176,0.22247,0.25105,0.49465
0.21873,0.20401,0.2349,0.2169,0.24602,0.52151
0.21148,0.19813,0.22938,0.21257,0.24213,0.48705
0.20943,0.19663,0.22813,0.21159,0.24141,0.41428
0.20831,0.19643,0.22735,0.21159,0.24159,0.36693
0.2074,0.1937,0.22652,0.20967,0.23989,0.37728
0.20683,0.19219,0.22601,0.20924,0.23955,0.44606
0.20677,0.19194,0.22568,0.21087,0.2411,0.51666
0.2083,0.19295,0.22644,0.21325,0.24326,0.49036
0.21031,0.19621,0.22945,0.21671,0.24637,0.41233
0.21203,0.19781,0.23192,0.21922,0.24853,0.3259
0.21418,0.19947,0.234,0.22223,0.2512,0.27158
0.21737,0.20165,0.23627,0.22441,0.25309,0.27048
0.21979,0.2038,0.2363,0.22547,0.25393,0.32626
0.22063,0.20516,0.23787,0.2288,0.25694,0.37226
0.22345,0.20531,0.23938,0.2298,0.25764,0.39226
0.22677,0.20839,0.24402,0.23321,0.26063,0.38921
0.22922,0.21123,0.2465,0.23491,0.26191,0.37915
0.23098,0.2125,0.24686,0.23479,0.26142,0.37864
0.2311,0.21342,0.24952,0.23841,0.26456,0.3916
0.23389,0.21759,0.25319,0.24337,0.26904,0.41536
0.23969,0.22092,0.25685,0.24523,0.27057,0.44575
0.24011,0.22013,0.256,0.24626,0.27131,0.45884
0.2423,0.22384,0.25822,0.25022,0.27486,0.44577
0.24751,0.22597,0.26193,0.25153,0.2758,0.41305
0.24835,0.2259,0.26216,0.25168,0.27556,0.38236
0.24747,0.22681,0.26134,0.25324,0.27669,0.36773
0.24631,0.22457,0.25848,0.25042,0.2736,0.36911
0.24386,0.22122,0.25451,0.24463,0.26765,0.37812
0.2375,0.21617,0.24971,0.23922,0.26205,0.38583
0.23135,0.21106,0.24479,0.23486,0.25741,0.38726
0.22532,0.20632,0.23907,0.22891,0.25119,0.38737
0.21903,0.20089,0.23271,0.22232,0.24434,0.39056
0.21149,0.19606,0.22735,0.21791,0.23966,0.39131
0.20638,0.1906,0.22292,0.21253,0.23413,0.38362
0.20309,0.18667,0.21824,0.20772,0.22924,0.37096
0.19911,0.17991,0.21098,0.20008,0.22165,0.34692
0.19025,0.17037,0.20224,0.19207,0.21369,0.30433
0.18135,0.1638,0.19447,0.18595,0.2075,0.26382
0.17453,0.15902,0.18883,0.17988,0.20139,0.27279
0.16612,0.15128,0.18046,0.16979,0.19147,0.33456
0.1548,0.14216,0.17129,0.16043,0.18242,0.44614
0.14305,0.13208,0.16053,0.15233,0.17473,0.57735
0.13009,0.11871,0.14748,0.13764,0.16072,0.65848
0.1201,0.11096,0.13974,0.12793,0.15146,0.61484
0.1116,0.10316,0.13273,0.1216,0.14539,0.4931
0.10565,0.097301,0.12803,0.11669,0.14069,0.35721
0.10184,0.090497,0.12334,0.10834,0.13278,0.25412
0.094976,0.082092,0.11533,0.099132,0.12421,0.21584
0.087067,0.073929,0.10769,0.09157,0.11739,0.25496
0.080798,0.066871,0.10084,0.084955,0.1115,0.32644
0.074887,0.061849,0.095731,0.080766,0.10788,0.39601
0.070907,0.059187,0.093009,0.077016,0.1046,0.45381
0.064921,0.053291,0.086513,0.070126,0.098532,0.4866
0.057438,0.046274,0.078788,0.062832,0.092728,0.47482
