0.48931,0.51236,0.4887,0.49885,0.48519,0.41995
0.49188,0.51271,0.49019,0.50097,0.48711,0.41286
0.49288,0.51134,0.49039,0.5003,0.48652,0.39935
0.49255,0.50986,0.48861,0.49831,0.4847,0.38871
0.4891,0.5068,0.48472,0.49557,0.48208,0.37815
0.48925,0.50366,0.48362,0.49198,0.47857,0.36882
0.48591,0.49848,0.4797,0.48614,0.47291,0.36189
0.47991,0.49304,0.47356,0.47918,0.46619,0.35882
0.47273,0.4826,0.46364,0.46726,0.4548,0.34611
0.46479,0.47288,0.45625,0.4592,0.44677,0.32934
0.45817,0.46341,0.44802,0.44948,0.43705,0.314
0.44722,0.45089,0.43454,0.43454,0.42248,0.30278
0.43217,0.43523,0.42094,0.42098,0.40914,0.29243
0.41955,0.42021,0.40749,0.40611,0.39458,0.29302
0.4065,0.40655,0.39263,0.38905,0.37803,0.29927
0.388,0.38911,0.37617,0.37289,0.36239,0.30854
0.37418,0.37328,0.36313,0.35874,0.34882,0.31565
0.35989,0.35729,0.34788,0.34272,0.33386,0.32062
0.34786,0.34537,0.33663,0.33252,0.32459,0.31276
0.34024,0.33712,0.32999,0.32568,0.31878,0.30277
0.3337,0.33137,0.32439,0.32224,0.31644,0.28803
0.3326,0.32811,0.3216,0.32043,0.31579,0.27056
0.33356,0.32952,0.32231,0.32264,0.3189,0.25473
0.33712,0.33486,0.32667,0.32973,0.32667,0.248
0.34478,0.34203,0.33342,0.33834,0.33624,0.24807
0.35585,0.35363,0.34362,0.35109,0.3501,0.25455
0.37041,0.36752,0.35636,0.36562,0.3658,0.2618
0.38648,0.38467,0.37368,0.38341,0.38479,0.27201
0.40809,0.40771,0.39525,0.40573,0.40882,0.28958
0.43438,0.43626,0.42039,0.43316,0.43655,0.30454
0.46219,0.46546,0.44742,0.46104,0.46435,0.31405
0.49173,0.4982,0.47657,0.49224,0.49519,0.32846
0.52533,0.53382,0.50743,0.52581,0.52787,0.34663
0.55905,0.5668,0.53729,0.55805,0.55897,0.35534
0.5905,0.6014,0.56932,0.5904,0.59001,0.3584
0.62213,0.6313,0.59815,0.61648,0.61521,0.36484
0.64554,0.65554,0.621,0.63926,0.63724,0.38167
0.67065,0.68214,0.64739,0.66362,0.66044,0.40395
0.69215,0.70415,0.66947,0.6844,0.68,0.4355
0.71094,0.72437,0.68778,0.70201,0.69632,0.47974
0.72742,0.74238,0.70288,0.71833,0.71115,0.52315
0.7431,0.75761,0.71846,0.73519,0.72619,0.54088
0.75632,0.76955,0.73041,0.7457,0.73507,0.53092
0.76236,0.7764,0.73654,0.75096,0.73891,0.50149
0.76549,0.77949,0.74079,0.75418,0.74072,0.45151
0.76499,0.77765,0.7412,0.75207,0.73762,0.38893
0.75978,0.77172,0.73639,0.74625,0.73119,0.34161
0.75061,0.7609,0.72627,0.73518,0.72003,0.32004
0.73605,0.74533,0.71332,0.72044,0.70548,0.31609
0.71996,0.72931,0.69825,0.70497,0.69019,0.32794
0.70232,0.71077,0.67922,0.68475,0.67048,0.35381
0.68103,0.68946,0.66081,0.66595,0.65211,0.37644
0.66113,0.67002,0.64315,0.6478,0.63445,0.38062
0.64224,0.65172,0.62541,0.63036,0.61755,0.3728
0.62578,0.63427,0.61035,0.61556,0.60315,0.35305
0.60909,0.61545,0.59361,0.59935,0.58746,0.32782
0.59536,0.59879,0.57965,0.58418,0.57273,0.29921
0.57904,0.58055,0.56401,0.56664,0.55581,0.27633
0.56189,0.56141,0.54757,0.54804,0.53795,0.26272
0.54487,0.54266,0.53096,0.53024,0.52086,0.26173
0.52864,0.52491,0.51533,0.51478,0.50603,0.26427
0.51361,0.50814,0.50037,0.49844,0.49046,0.26791
