0.53014,0.57053,0.44234,0.57942,0.50376,0.48244,0.48248,0.35296,0.37002
0.53906,0.53626,0.52412,0.55097,0.45651,0.53936,0.54012,0.55981,0.57332
0.52838,0.45727,0.59331,0.47991,0.58123,0.44647,0.44567,0.34001,0.3594
0.47478,0.37121,0.575,0.39558,0.40555,0.54321,0.54432,0.431,0.44716
0.4,0.32109,0.46999,0.33536,0.58215,0.47189,0.47118,0.50338,0.5191
0.34492,0.3709,0.36349,0.35846,0.4518,0.49038,0.49108,0.30442,0.32221
0.36654,0.52685,0.36093,0.45241,0.4691,0.54218,0.54205,0.45681,0.47089
0.46714,0.65908,0.47527,0.54385,0.57651,0.42591,0.42621,0.51834,0.53836
0.57544,0.67225,0.59224,0.60755,0.40516,0.5891,0.58923,0.34587,0.36248
0.65181,0.61434,0.63882,0.62134,0.59686,0.39891,0.39927,0.41087,0.42431
0.6612,0.53677,0.60036,0.58305,0.40225,0.59562,0.59534,0.47394,0.49057
0.61614,0.4685,0.51726,0.50545,0.59816,0.40931,0.40998,0.40213,0.41843
0.52483,0.41157,0.43465,0.42682,0.40754,0.56779,0.56747,0.42065,0.43812
0.42864,0.37831,0.38393,0.36716,0.56763,0.45167,0.45225,0.41908,0.43884
0.36006,0.37841,0.40356,0.36362,0.46533,0.51181,0.51149,0.44626,0.46032
0.34908,0.42922,0.48848,0.42384,0.48642,0.51375,0.51466,0.40619,0.42266
0.40104,0.50674,0.56489,0.50272,0.53071,0.45764,0.45684,0.40828,0.42524
0.47759,0.55931,0.57408,0.54661,0.4423,0.5613,0.56255,0.45044,0.4657
0.54224,0.57356,0.52779,0.5405,0.58447,0.41974,0.41886,0.42588,0.44286
0.56604,0.55262,0.49261,0.52252,0.40602,0.5774,0.57848,0.41391,0.43115
0.56569,0.51487,0.49143,0.49888,0.57273,0.42412,0.42343,0.43261,0.44948
0.53089,0.45685,0.49536,0.46413,0.43625,0.56191,0.56289,0.41758,0.43426
0.46672,0.40109,0.48464,0.42686,0.55423,0.44921,0.44857,0.40657,0.42287
0.40227,0.37038,0.4711,0.40705,0.45016,0.51994,0.52066,0.46108,0.47731
0.36964,0.37175,0.46922,0.40941,0.52061,0.50637,0.50635,0.41438,0.43079
0.37871,0.40821,0.46644,0.44087,0.50602,0.45931,0.45935,0.35748,0.37601
0.43375,0.484,0.47542,0.49063,0.44366,0.56696,0.56739,0.51606,0.53171
0.51626,0.56887,0.49997,0.52961,0.58482,0.40336,0.40333,0.40536,0.42202
0.58574,0.64039,0.5208,0.56952,0.40068,0.61257,0.61258,0.32142,0.34083
0.64019,0.668,0.53391,0.58409,0.58547,0.37125,0.37199,0.58311,0.59689
0.64562,0.62153,0.50738,0.55786,0.41396,0.63827,0.63738,0.37544,0.39078
0.5986,0.54279,0.48339,0.50554,0.60555,0.34498,0.34635,0.34353,0.36055
0.5157,0.46129,0.51558,0.45668,0.36153,0.65476,0.65361,0.49317,0.51027
0.43687,0.37767,0.54668,0.39433,0.64153,0.3468,0.3481,0.44872,0.46497
