0.52893,0.45314,0.51883,0.46254,0.5276,0.48402,0.48562,0.47153,0.45583
0.49011,0.45531,0.46515,0.43789,0.49245,0.61389,0.60251,0.49155,0.47574
0.42255,0.46457,0.38548,0.42303,0.43804,0.36542,0.37911,0.53575,0.51739
0.36476,0.48538,0.34664,0.44384,0.40493,0.70456,0.6835,0.54471,0.5256
0.36159,0.49287,0.36721,0.45623,0.41896,0.33408,0.35255,0.48158,0.46595
0.36796,0.4866,0.39395,0.47776,0.43308,0.6645,0.64502,0.44029,0.42649
0.39531,0.5026,0.42931,0.51451,0.461,0.41534,0.42727,0.49157,0.47447
0.44455,0.54086,0.49072,0.55301,0.50557,0.57645,0.56586,0.55159,0.53221
0.50235,0.55753,0.54741,0.56029,0.55086,0.50447,0.50567,0.52595,0.50891
0.53665,0.54912,0.56451,0.54767,0.56261,0.47641,0.47882,0.47444,0.45953
0.54227,0.5233,0.54475,0.52822,0.552,0.60427,0.59259,0.46156,0.44631
0.52633,0.49026,0.50638,0.49299,0.53263,0.40386,0.41568,0.49224,0.47584
0.49024,0.4563,0.45757,0.44683,0.4961,0.63651,0.62051,0.52899,0.51149
0.43909,0.42416,0.40418,0.39616,0.448,0.42008,0.43021,0.53401,0.51551
0.38158,0.41003,0.38451,0.38413,0.39532,0.5582,0.5506,0.49299,0.476
0.36621,0.44175,0.42127,0.43538,0.3819,0.52861,0.52705,0.45505,0.44089
0.40673,0.52308,0.49574,0.53065,0.43273,0.45998,0.46341,0.48096,0.46571
0.48547,0.60527,0.56911,0.61143,0.52847,0.60141,0.5911,0.5349,0.51588
0.55847,0.63944,0.60181,0.62921,0.61006,0.43556,0.44336,0.53405,0.51488
0.58455,0.61863,0.58746,0.60572,0.62856,0.55903,0.55107,0.48198,0.46717
0.56697,0.56486,0.53197,0.54625,0.6056,0.51076,0.51215,0.45553,0.44274
0.5062,0.48801,0.42963,0.44121,0.54638,0.50677,0.50443,0.49397,0.47649
0.40373,0.39878,0.30574,0.32752,0.44114,0.52107,0.51917,0.53563,0.51448
0.29538,0.32922,0.23544,0.26831,0.32699,0.52819,0.52629,0.51779,0.50114
0.24063,0.30977,0.22653,0.28503,0.26744,0.48945,0.48871,0.49063,0.47656
0.26316,0.34125,0.28176,0.36316,0.28417,0.54782,0.54508,0.47693,0.46087
0.3422,0.42195,0.38466,0.47536,0.3626,0.49869,0.49784,0.47407,0.45638
0.44999,0.53645,0.50153,0.59807,0.4753,0.5238,0.52153,0.49468,0.47711
0.5503,0.63418,0.59042,0.67725,0.59849,0.51177,0.511,0.53175,0.51448
0.61182,0.66294,0.63495,0.65558,0.67781,0.54939,0.54555,0.54194,0.52505
0.58852,0.60773,0.59003,0.5555,0.65554,0.47606,0.47592,0.49656,0.48073
0.50903,0.51577,0.49606,0.43964,0.55434,0.52933,0.52845,0.45395,0.43814
0.42788,0.43342,0.40861,0.35745,0.43734,0.5774,0.56983,0.44919,0.4331
0.38799,0.4067,0.3799,0.35686,0.3545,0.36084,0.37106,0.50788,0.49027
0.42352,0.45392,0.43826,0.4502,0.3541,0.75254,0.73372,0.57422,0.55513
0.46528,0.49728,0.50233,0.54324,0.44842,0.29249,0.30863,0.52313,0.50703
0.49376,0.5324,0.55108,0.60787,0.54254,0.66282,0.64752,0.46512,0.45022
0.51795,0.55135,0.57838,0.61308,0.60799,0.48304,0.48767,0.46023,0.44387
0.52381,0.55485,0.56505,0.56615,0.61345,0.46636,0.46449,0.50188,0.48425
0.49934,0.53852,0.50029,0.48436,0.5663,0.59826,0.59341,0.53437,0.51724
0.42918,0.48532,0.38551,0.38542,0.48395,0.4731,0.47231,0.5086,0.49275
0.34115,0.43166,0.29114,0.32752,0.38436,0.49672,0.49898,0.46963,0.45382
0.30103,0.41459,0.26605,0.35416,0.32612,0.58726,0.57779,0.48694,0.46914
0.34861,0.43043,0.32591,0.42771,0.35301,0.44065,0.44688,0.5244,0.50627
0.43343,0.46742,0.4234,0.50639,0.4271,0.57739,0.56985,0.52993,0.51342
0.50887,0.50201,0.51299,0.5552,0.50624,0.51011,0.50773,0.48989,0.47499
0.54217,0.51959,0.55713,0.55842,0.55511,0.46676,0.47297,0.4649,0.44939
0.53134,0.52159,0.54624,0.53457,0.558,0.61178,0.5958,0.4863,0.46866
0.48988,0.52257,0.50842,0.51035,0.53365,0.39323,0.41039,0.52018,0.50169
0.46119,0.53266,0.49217,0.51276,0.50913,0.64807,0.62617,0.52102,0.50422
0.46664,0.53715,0.50123,0.50992,0.51157,0.41489,0.42971,0.49613,0.48092
0.46516,0.53084,0.50509,0.4931,0.5089,0.58328,0.57026,0.48477,0.46938
0.45829,0.50546,0.48636,0.4655,0.49212,0.49319,0.49649,0.49421,0.47735
0.43656,0.47241,0.44993,0.44301,0.46442,0.50176,0.50151,0.51038,0.49263
0.41204,0.44946,0.41952,0.43987,0.44176,0.55679,0.54914,0.50369,0.48651
0.40683,0.4537,0.41401,0.46669,0.43857,0.45796,0.4661,0.48459,0.4684
0.44313,0.49516,0.43806,0.51941,0.4656,0.58484,0.57131,0.49332,0.47691
