0.039674,0.039647,0.032117,0.038868,0.038924,0.60063,0.54212,0.32025,0.27524
0.041216,0.041169,0.032969,0.039902,0.039884,0.6026,0.54633,0.32557,0.28144
0.042883,0.043,0.034012,0.040792,0.041322,0.59366,0.53898,0.33246,0.29052
0.043715,0.044285,0.03492,0.041812,0.041762,0.56413,0.50913,0.33558,0.29744
0.043656,0.044188,0.034715,0.041699,0.042049,0.52712,0.46971,0.33725,0.30369
0.042699,0.043901,0.035437,0.04287,0.041446,0.5098,0.45049,0.33365,0.30574
0.04318,0.044824,0.037252,0.044131,0.04225,0.47779,0.41592,0.33144,0.30935
0.043867,0.045491,0.038564,0.044905,0.043096,0.41578,0.34919,0.32662,0.31046
0.044387,0.044829,0.039034,0.045285,0.043469,0.3446,0.2729,0.32323,0.31279
0.044248,0.04399,0.038571,0.044712,0.043519,0.28132,0.20319,0.32326,0.31811
0.04376,0.043858,0.03864,0.04426,0.042714,0.23683,0.1518,0.32475,0.32444
0.043779,0.04399,0.038945,0.043849,0.042123,0.19963,0.10641,0.32617,0.33034
0.043398,0.043735,0.038968,0.043614,0.041656,0.15331,0.052012,0.3341,0.34178
0.043028,0.042942,0.038135,0.04304,0.04139,0.11543,0.0098912,0.3506,0.36055
0.042186,0.04212,0.037445,0.042731,0.040799,0.10529,0,0.36964,0.38093
0.041836,0.042214,0.037805,0.043035,0.040498,0.11827,0.017288,0.38891,0.40041
0.042355,0.043237,0.038331,0.043461,0.040889,0.13738,0.039903,0.41024,0.42057
0.043087,0.043678,0.038121,0.043609,0.041458,0.15845,0.062906,0.43228,0.4404
0.043642,0.043477,0.037782,0.043701,0.041719,0.20361,0.10809,0.45025,0.45531
0.043703,0.043548,0.037644,0.043848,0.041853,0.28262,0.1872,0.46436,0.46584
0.044131,0.04357,0.037634,0.043839,0.042086,0.38207,0.28808,0.47537,0.47293
0.044429,0.043507,0.037591,0.043888,0.042237,0.50318,0.41549,0.47489,0.46886
0.044104,0.043009,0.037847,0.043742,0.04242,0.61063,0.53457,0.47913,0.47039
0.043278,0.043024,0.038679,0.043652,0.042305,0.73044,0.67045,0.49546,0.48478
0.043528,0.044023,0.040203,0.045003,0.042236,0.85313,0.81531,0.5209,0.50879
0.046142,0.047241,0.042783,0.048109,0.043644,0.94007,0.92187,0.56985,0.55781
0.050395,0.053292,0.047307,0.052721,0.046804,0.99636,0.99146,0.62844,0.61772
0.056688,0.059829,0.053161,0.059404,0.05141,1,1,0.68644,0.67796
0.061691,0.064532,0.055734,0.063459,0.058098,0.93107,0.92312,0.695,0.68822
0.066347,0.069798,0.058266,0.068047,0.062192,0.85378,0.83047,0.6982,0.69287
0.070692,0.072812,0.06132,0.069573,0.066778,0.72744,0.68338,0.6742,0.66824
0.071106,0.071488,0.060808,0.068292,0.068307,0.58569,0.52055,0.64827,0.63844
0.06963,0.067896,0.060267,0.06686,0.06707,0.47376,0.39183,0.6253,0.61026
0.065492,0.063966,0.058019,0.063373,0.065643,0.36091,0.26965,0.62346,0.60362
0.06159,0.060735,0.05596,0.060845,0.062182,0.28037,0.18727,0.6271,0.60502
0.059139,0.059007,0.053506,0.058409,0.059713,0.23516,0.14547,0.63438,0.61273
0.058336,0.058859,0.052514,0.058806,0.057301,0.24277,0.15808,0.63711,0.61908
0.060225,0.061026,0.052708,0.060173,0.057645,0.28095,0.20369,0.6322,0.61974
0.062641,0.064852,0.053655,0.062162,0.059014,0.33246,0.26218,0.62249,0.61633
0.065124,0.067723,0.056166,0.064012,0.061057,0.36158,0.30033,0.60896,0.60949
0.065874,0.067777,0.057382,0.064485,0.0629,0.36063,0.30444,0.58198,0.58835
0.065508,0.066319,0.058803,0.064585,0.063279,0.3548,0.29978,0.54891,0.56047
0.065264,0.066129,0.060689,0.065957,0.06328,0.35485,0.2949,0.51649,0.53314
0.066536,0.067809,0.061432,0.067631,0.064593,0.3255,0.25805,0.48554,0.50706
