0,0,0,0.72777,0,0.72335,0.71021,0.20415,0.989
0.047112,0.046401,0.058772,0.17824,0.083404,0.24322,0.2361,0.28182,0.038298
0.16895,0.16922,0.1769,0.045033,0.2411,0.2466,0.24128,0.4601,0
0.36266,0.37661,0.36221,0.65695,0.43997,0.85211,0.83908,0.7016,0.87781
0.59188,0.59219,0.57976,1,0.66055,0.84719,0.81959,0.75595,0.98156
0.77897,0.76229,0.74775,0.51698,0.8479,0.15797,0.15775,0.58086,0.33909
0.91486,0.90128,0.87323,0,0.96544,0.063935,0.074237,0.34407,0.1783
0.97512,0.97691,0.95984,0.28387,1,0.83971,0.81914,0.21507,0.51101
1,1,1,0.80974,0.96883,1,0.97057,0.288,0.67288
0.97813,0.96608,0.98398,0.66807,0.88625,0.24065,0.23665,0.41935,0.54897
0.8926,0.87626,0.89999,0.19433,0.76586,0,0,0.50699,0.45393
0.77308,0.75365,0.79532,0.22488,0.64785,0.67822,0.66338,0.51631,0.41809
0.65312,0.62128,0.68156,0.62166,0.56036,0.9907,0.98276,0.49544,0.52377
0.54573,0.49114,0.56615,0.63881,0.50252,0.38007,0.37045,0.4232,0.59094
0.45197,0.37344,0.4583,0.32187,0.46243,0.042525,0.015323,0.3622,0.50731
0.37929,0.2885,0.3802,0.32612,0.43687,0.60654,0.59877,0.33141,0.40261
0.33524,0.2427,0.32926,0.63155,0.43011,0.98254,1,0.36839,0.49529
0.314,0.21998,0.28894,0.59591,0.43822,0.40183,0.38035,0.43395,0.57875
0.29873,0.21393,0.25446,0.28726,0.43642,0.047629,0.0033711,0.51372,0.49941
0.28727,0.22797,0.25084,0.27652,0.43055,0.60259,0.60838,0.55565,0.4018
0.30557,0.28004,0.2817,0.5674,0.43477,0.9167,0.94144,0.52104,0.51501
0.34121,0.33304,0.31553,0.61991,0.44887,0.38079,0.3449,0.40342,0.63427
0.37007,0.37722,0.3441,0.42656,0.45092,0.19399,0.15726,0.29634,0.50492
0.40125,0.42236,0.38111,0.35441,0.45371,0.61021,0.62502,0.2762,0.3179
0.44184,0.46514,0.41949,0.44767,0.47144,0.72578,0.73207,0.3645,0.43737
0.48439,0.50754,0.46162,0.45853,0.50207,0.41991,0.38569,0.49012,0.6828
0.54187,0.56213,0.53331,0.4114,0.54208,0.36195,0.34335,0.5239,0.59554
0.60939,0.61199,0.61204,0.44246,0.59824,0.54327,0.54729,0.47979,0.36845
0.66069,0.65669,0.6736,0.54138,0.65144,0.64207,0.63966,0.42465,0.40253
0.69943,0.69105,0.71905,0.52953,0.6923,0.49753,0.47705,0.42424,0.59774
0.71631,0.69511,0.74247,0.40789,0.70949,0.36468,0.3437,0.43,0.57644
0.71532,0.6858,0.7447,0.36094,0.69775,0.48878,0.48381,0.43138,0.47026
0.69904,0.66424,0.73654,0.46003,0.66888,0.65149,0.65501,0.40876,0.45172
0.67104,0.63471,0.71176,0.51569,0.63858,0.50598,0.48632,0.4026,0.49938
0.63627,0.59459,0.66527,0.46205,0.60489,0.39593,0.37191,0.41565,0.51633
0.59044,0.54799,0.60361,0.40823,0.57727,0.50706,0.50709,0.43459,0.52637
0.5369,0.49963,0.54063,0.44575,0.55553,0.58472,0.58601,0.43331,0.50864
0.49166,0.45384,0.48032,0.47391,0.53846,0.47629,0.44707,0.43007,0.47896
0.45411,0.42148,0.42597,0.488,0.51583,0.4888,0.47867,0.43388,0.48993
0.4337,0.40534,0.38441,0.4702,0.49446,0.53448,0.54053,0.44263,0.51902
0.41902,0.39887,0.35529,0.43917,0.47364,0.49031,0.47052,0.45788,0.51658
0.41623,0.40166,0.35515,0.42331,0.46053,0.46603,0.43824,0.45143,0.49183
0.42051,0.41251,0.37165,0.45374,0.45582,0.56458,0.574,0.4276,0.49475
0.44456,0.44119,0.40511,0.45728,0.46938,0.51644,0.51365,0.40537,0.51069
0.47665,0.47724,0.45105,0.43499,0.49728,0.41296,0.37399,0.395,0.49921
0.50932,0.5154,0.50041,0.47398,0.52989,0.54455,0.54009,0.41975,0.49356
0.54782,0.55097,0.54967,0.49848,0.56968,0.60662,0.62422,0.45132,0.49747
0.58023,0.57318,0.58708,0.43425,0.60698,0.42648,0.39795,0.46803,0.50831
0.59334,0.57856,0.60536,0.38893,0.63014,0.41128,0.37452,0.44674,0.51682
0.6004,0.5845,0.61694,0.47163,0.63956,0.62544,0.64472,0.39744,0.51374
0.60792,0.58415,0.62276,0.51756,0.64269,0.56635,0.57062,0.36443,0.48137
