0.47992,0.5869,0.49519,0.45053,0.45102,0.32058
0.48825,0.60172,0.50607,0.4759,0.4758,0.55641
0.56331,0.63763,0.56052,0.56734,0.56548,0.48395
0.66538,0.65111,0.62301,0.63059,0.62735,0.35149
0.7006,0.61129,0.62671,0.60581,0.60264,0.42004
0.64463,0.53302,0.56446,0.51618,0.5142,0.4493
0.53442,0.44528,0.47696,0.40677,0.40642,0.40615
0.41971,0.36774,0.38653,0.30358,0.30482,0.45925
0.32063,0.32066,0.32874,0.27713,0.27879,0.42199
0.29623,0.35304,0.34147,0.35733,0.35777,0.37401
0.37379,0.44435,0.42681,0.48292,0.48153,0.50606
0.50524,0.51722,0.53334,0.55516,0.55289,0.53267
0.60982,0.56809,0.59842,0.57566,0.57337,0.36041
0.66952,0.60377,0.61189,0.57686,0.57478,0.24818
0.69622,0.65292,0.61067,0.55755,0.55583,0.48297
0.67956,0.69577,0.58095,0.52428,0.52304,0.66757
0.5931,0.68057,0.53358,0.48736,0.48668,0.41986
0.49971,0.61732,0.46864,0.43796,0.43813,0.3179
0.45479,0.57157,0.45191,0.45754,0.4577,0.40133
0.47338,0.53402,0.49198,0.49307,0.49318,0.45056
0.49426,0.50152,0.52114,0.51617,0.51654,0.5068
0.51324,0.46248,0.52318,0.49927,0.50032,0.453
0.51128,0.43926,0.50043,0.4618,0.4632,0.32499
0.49924,0.44617,0.47268,0.43104,0.43159,0.40273
0.4964,0.48044,0.4573,0.42104,0.41926,0.5516
0.52446,0.52847,0.46846,0.4352,0.43008,0.46536
0.55754,0.57462,0.51516,0.48429,0.47598,0.26328
0.59114,0.62026,0.5796,0.54497,0.53575,0.38097
0.62506,0.65429,0.63326,0.59499,0.58927,0.63073
0.63984,0.65854,0.65363,0.62332,0.6247,0.44911
0.64584,0.63453,0.63253,0.59854,0.60431,0.20362
0.60175,0.57388,0.54998,0.50584,0.51262,0.44085
0.46922,0.47911,0.41671,0.38938,0.39502,0.67189
0.33839,0.413,0.32851,0.3356,0.33853,0.37361
0.32141,0.41044,0.33632,0.35669,0.35653,0.19287
0.41817,0.45629,0.42272,0.42375,0.42101,0.53842
0.56152,0.52769,0.55189,0.54911,0.54421,0.66926
0.68597,0.58667,0.65161,0.63908,0.63338,0.34481
0.69524,0.5902,0.64057,0.596,0.5918,0.21077
0.57334,0.54098,0.52268,0.46486,0.46342,0.47076
0.43094,0.49159,0.4056,0.36975,0.37032,0.62097
0.38508,0.47422,0.36855,0.34882,0.35005,0.43733
0.42949,0.49171,0.40917,0.37014,0.37115,0.30961
0.52179,0.53931,0.50114,0.45432,0.45416,0.41901
0.61011,0.5907,0.58285,0.54128,0.53991,0.50662
0.63816,0.61768,0.63002,0.61238,0.61007,0.43659
0.63037,0.60598,0.62619,0.62599,0.62358,0.37366
0.6154,0.59673,0.59643,0.5989,0.59695,0.47276
0.58504,0.59822,0.56063,0.55417,0.55295,0.46373
0.52221,0.56556,0.49361,0.47044,0.47046,0.32682
0.44637,0.51914,0.43597,0.38652,0.38768,0.42403
0.42417,0.52105,0.44346,0.40068,0.40149,0.58708
0.49406,0.58526,0.52666,0.50778,0.50681,0.41831
0.62462,0.64023,0.6323,0.59283,0.59034,0.29301
0.68885,0.62111,0.64952,0.59196,0.58919,0.41251
0.64492,0.54988,0.57704,0.5304,0.52828,0.58307
0.54608,0.45885,0.47457,0.45548,0.4543,0.46202
0.45614,0.37392,0.3775,0.35403,0.35422,0.29284
0.3638,0.33189,0.31492,0.283,0.2842,0.38747
