0.51608,0.71389,0.62472,0.59514,0.596,0.27774
0.53878,0.69807,0.62428,0.59043,0.59104,0.72537
0.59272,0.67063,0.64615,0.62757,0.62753,0.57996
0.63973,0.61727,0.65673,0.63392,0.63328,0.35897
0.60913,0.52635,0.61078,0.5712,0.57032,0.46306
0.53392,0.43204,0.53217,0.48004,0.47921,0.52547
0.44279,0.34985,0.45415,0.37297,0.37255,0.42803
0.33824,0.27266,0.37006,0.24489,0.24529,0.46223
0.22184,0.22727,0.29956,0.1628,0.16407,0.59955
0.16329,0.26222,0.30076,0.20392,0.20566,0.48204
0.23239,0.41917,0.40558,0.38467,0.38628,0.35452
0.43429,0.64743,0.59109,0.63602,0.6371,0.41387
0.69224,0.8475,0.77713,0.86365,0.86412,0.65299
0.92102,0.9851,0.92199,1,1,0.70446
1,1,0.98027,0.97973,0.97957,0.24931
0.9036,0.89754,0.88013,0.8019,0.8018,0.23324
0.67461,0.70354,0.6498,0.52863,0.52846,0.68371
0.423,0.48176,0.40511,0.29062,0.28977,0.85304
0.25662,0.3274,0.2827,0.19514,0.19289,0.34427
0.21732,0.27153,0.28639,0.21355,0.20998,0.17691
0.26241,0.29411,0.34598,0.30419,0.30035,0.57238
0.35431,0.37493,0.44375,0.43878,0.4366,0.69359
0.45565,0.47285,0.54887,0.5479,0.54924,0.42008
0.53732,0.56738,0.63245,0.61574,0.61945,0.3168
0.60577,0.64877,0.69544,0.64624,0.65062,0.53933
0.65232,0.69844,0.72781,0.65585,0.65965,0.62316
0.66957,0.71683,0.74211,0.65675,0.65928,0.40023
0.66162,0.70722,0.73932,0.64108,0.64222,0.28676
0.63077,0.66732,0.70267,0.59616,0.59618,0.53723
0.55861,0.59112,0.63206,0.5404,0.5397,0.69055
0.49038,0.52068,0.55993,0.49805,0.49702,0.43731
0.44349,0.47919,0.49399,0.46245,0.46144,0.26584
0.38522,0.44589,0.39928,0.41977,0.41908,0.57463
0.33964,0.42244,0.32645,0.40271,0.40242,0.67684
0.3578,0.44023,0.36513,0.40809,0.40815,0.24281
0.41756,0.50362,0.46272,0.43842,0.43865,0.42786
